Exporter,Product,QTY.(KGS)
BLOSSOM INNERS,COTTON GOODS,2197
BLOSSOM TRADING,FOOD STUFFS,39961
BLUE BREEZE ENTERPRISE,COTTON GOODS,115531
BLUE CLOTHING,COTTON GOODS,58106
BLUE LEAF TRADING COMPANY,RICE,1086579
BLUE MOUNTAIN TEA & COMMODITIES P.LTD.,TEA,1778046
BLUE SEA (INDIA) EXPORTS,FROZEN SHRIMPS,234600
BLUE STAR EXPORTS,FOOD STUFFS,101450
BLUE WATER FOODS & EXPORTS P. LTD.,FROZEN MARINE FOODS,44400
BLUECREST FROZEN FOODS P.LTD.,FROZEN MARINE FOODS,337480
BLUEMOUNTAIN EXPORTERS,ROSEWOOD PRODUCTS,22563
BMA TEXTILE MILLS,COTTON GARMENTS,1159
BNS EXPORTS,ARECANUT,5150
BOBON INDUSTRIES,MACHINERIES,6020
BODYGEAR INTERNATIONAL(P)LTD.,PLUSH TOYS,349935
BOLA RAGHAVENDRA KAMATH & SONS,CASHEW KERNELS,90000
BOLA SURENDRA KAMATH & SONS,CASHEW KERNELS,75000
BOMBAY BURMAH TRADING CORPN.,TEA,607430
BOMMIDALA ENTERPRISES P.LTD.,WHISKY,973503
BONNEFOI TRADING,RUBBER MATS,47700
BOS NATURAL FLAVORS P.LTD.,TURMERIC POWDER,568187
BOSE EXPORTS,COTTON GOODS,20582
BOSS WEAR EXPORTS,COTTON GOODS,2432
BOYZONE FOOTCARE INDIA,CHAPPALS,6775
BPL MEDICAL TECHNOLOGIES,MEDICAL EQUIPMENTS,417
BRAHMINS FOOD INDIA P.LTD.,RICE,1033127
BRANDIS MANUFACTURING & MARKETING PVT LTD,COTTON GARMENTS,7584
BRIGHT ENGINEERING COMPANY,PUMPS,16632
BRIGHT FOUNDRIES,IRON CASTINGS,4758
BRIGHT STAR GLOBAL TRADING,CASHEW KERNELS,5000
BRIGHT TYRE MOULDS&ENGINEERINGS WORKS,AIR COMPRESSORS,4250
BRINDAVAN TRADERS,COFFEE,96000
BROCADE INDIA PLYTEX LTD.,POLYPROPYLENE WOVEN FABRICS,276003
BROS INDIA GROUP,RUBBERISED COIR MATS,281284
BROTHERS COIR MILLS,JUTE MATTING,2222195
BTI COPPERMATICS INDIA P.LTD.,PIPE FITTINGS,131053
BTS GARMENTS,COTTON GARMENTS,3974
BUILDMET FIBRE P.LTD.,FLEXIBLE INTERMEDIATE CONTRS.,181907
BULK LIQUID SOLUTIONS P.LTD.,FLEXI TANK,27965
BURAAK WORLD TRADERS,COCONUTS,26500
BUSTHAN AL WATHANIYA,VEGETABLES,1111428
C.B.E.FASHIONS(ASIA)P.LTD.,COTTON GARMENTS,686
C.JACOB & CO.,ROSEWOOD PRODUCTS,9126
C.M.C.EXPORTERS,COCONUTS,2705800
C.M.FOOD PRODUCTS,FOOD STUFFS,2248
C.R.EXPORTING & IMPORTING COMPANY,COCONUTS,665
C.R.GARMENTS,COTTON GOODS,19827
C.R.I.PUMPS P.LTD.,RIGID PVC ARTICLES,1814864
C.R.I.RUBBERS,TYRE RETREADING MATERIALS,66155
C.S. GARMENTS,COTTON GOODS,18888
CADILLAC INTERNATIONAL,COCONUTS,28000
CALIKOOTH IMPEX,COTTON GARMENTS,700
CALLISTO GARMENTS,COTTON GARMENTS,1093
CALMET ENGINEERING,PUMPS,69777
CALTECH POLYMERS P.LTD.,CHAPPALS,10840
CAMBRIDGE UNIVERSITY,BOOKS,1661
CAMILLA STEEL PLANTERS,STEEL PRODUCTS,8779
CANDOUR TEXPORT,COTTON GOODS,48705
CANIMARA EXPORTS,COTTON GOODS,19231
CANNAN MARINE PRODUCTS,FROZEN SQUID,1624871
CANNANORE HANDLOOM EXPORTS,COTTON PRINTED RUGS,460864
CANNANORE HOME FURNISHINGS,COTTON GOODS,589
CANNING INDS. COCHIN LTD.,FOOD STUFFS,37104
CAP SEAFOODS P.LTD.,FROZEN SHRIMPS,953956
CAPITAL CLOTHING CO.,COTTON GOODS,1541
"CAPITAL EQUIPMENTS&SPARES,",SPARES,625
CAPITAL EXPORTS,OATS,46307
CAPITAL KING ROLLER,RUBBER PRODUCTS,45552
CAPITAL KNITS,COTTON GARMENTS,3038
CAPITAL VENTURES PVT LTD,COCONUT OIL,12856
CAPITHAN EXPORTING CO.,FROZEN SQUID,2934919
CARBORUNDUM UNIVERSAL LTD.,SILICON CARBIDE GRAINS,5181405
CARE ONN TRAING,COTTON GARMENTS,485
CARGOCARE INTERNATIONAL,AYURVEDIC PRODUCTS,100
CARLOO TEXTILE,COTTON GOODS,108828
CARMEL CASHEWS,CASHEW KERNELS,110256
CARRIS PIPES,PIPE FITTINGS,3600
CASABLANCA APPARELS,COTTON GARMENTS,2797
CASUAL CLOTHING COMPANY,COTTON GOODS,4861
CBC CORPN.,COTTON GARMENTS,1350
CBC FASHIONS,COTTON GOODS,172183
CCZ INTERNATIONAL,COTTON GARMENTS,1232
CEAKAY INDUSTRIES,RUBBER MATS,1545564
CEE BEE EXPORTS,COTTON GARMENTS,9506
CEE CEE APPARELS,COTTON GARMENTS,419
CEE JEE LUBRICANTS,VALVES,29576
CEEDEE METALLOYS P.LTD.,WIRES,47684
CEEKAY GLOBAL TRADING,RAW MATERIALS,1948
CEEKAY SPECIALITY CHEMICALS,CHEMICALS,2500
CENTRAL TRADE LINKS,HOSPITAL PRODUCTS,101465
CENTURY APPARELS P. LTD.,COTTON GOODS,3297
CERA SANITARYWARE,SANITARY WARES,3250
CHAITHANYA CASHEW COMPANY,CASHEW KERNELS,90876
CHAITHANYA MARBLES,GRANITE SLABS\TILES,40000
CHAITHANYA STONES INTERNATIONAL,TILES,52965
CHAIZUP BEVERAGES LLP,TEA,125900
CHAMAKALAYIL TRADERS,FOOD STUFFS,105
CHAMAKKAT HERBAL PRODUCT,AYURVEDIC PRODUCTS,682
CHAMPOLIL EXPORTS,COTTON GARMENTS,1497
CHAMRAJ KNITS,COTTON GOODS,3539
CHANDRA CASHEW FACTORY,CASHEW KERNELS,360768
CHANGAMPALLY AYURVEDA VAIDYASALA,AYURVEDIC PRODUCTS,653
CHANGOER TRADING & EXPORTS P.LTD.,TAPIOCA,93196
CHARANKATTU COIR MFG.CO.P.LTD.,JUTE RUGS,955612
CHARLY FISHERIES,FROZEN SHRIMPS,1918042
CHAWLA EXPORTS,COTTON GOODS,10531
CHECK AND BASS EXPORTERS,COCONUTS,26765
CHEENU ENTERPRISES,COCONUT OIL,1503580
CHEETAH GARMENS,COTTON GARMENTS,1200
CHEMMARATHIL CASHEW CO.,CASHEW KERNELS,690660
CHEMMEENS (REGD),FROZEN SQUID,185660
CHEMPENKULAM  AYURVEDA PHARMA,AYURVEDIC PRODUCTS,376
CHERAN FABRICS,COTTON GARMENTS,2111
CHERAN GARMENTS,COTTON GARMENTS,1970
CHERAN MACHINES INDIA P.LTD.,MACHINERIES,3040
CHERISH FASHIONS,COTTON GARMENTS,2098
CHERISH KNITS,COTTON GARMENTS,19593
CHERRYS FOOD PRODUCTS,FOOD STUFFS,864
CHERUKATTU INDUSTRIES,FROZEN SHRIMPS,3710012
CHERUKUTTY SONS,COVER CROP SEEDS,122504
CHETHANA PHARMACEUTICALS,MEDICINES,10667
CHEVAL TRADING COMPANY,AGRICULTURAL MACHINERY & PARTS,22267
CHINKU SWEETS,TAPIOCA CHIPS,60354
CHIPPY EXPORTS,COTTON GOODS,64024
CHIRACKAL AGRO MILLS,RICE,856163
CHIRACKAL FOOD PRODUCTS,RICE,123000
CHITTOOR TRADERS,GENERAL CARGO,19011
CHOICE CASHEW INDUSTRIES,CASHEW KERNELS,266955
CHOICE GARMENTS,COTTON GOODS,1838
CHOICE TRADING CORPN. LTD.,MEAL KIT,3161878
CHOOSE TRADING,COCONUTS,28000
CHOTHY ENTERPRISES,CASHEW KERNELS,593496
CHRIS COTTON,COTTON GOODS,37490
CHRISTOPHER MUDALIAR EXPORTS,COTTON GOODS,6400
CHRISTY APPARELS,COTTON GOODS,147952
CHRISTY FABRIC P.LTD.,COTTON GOODS,22071
CHRISTY TEXTILES PRODUCTS P.LTD.,COTTON GOODS,13245
CHROMETAN EXPORTS P.LTD.,TEA,58936
CIBI EXPORTS,COTTON GARMENTS,1254
CIGFIL LTD.,FLEXIBLE INTERMEDIATE CONTRS.,18510
CINDA ENGINEERING & CONSTRUCTION,SPARES,200
CITIZEN KNIT WEARS ,COTTON GARMENTS,43
CITY FORGING METAL ARTWORKS,IRON CASTINGS,25536
CIVIC IMPEX,COTTON GARMENTS,588
CLAIRON FILTERS,FILTER ELEMENT,56866
CLARION INDIA,BLOOD BAG,25900
CLASSIC COIR FACTORY,RUBBER MATS,1153699
CLASSIC CONCEPTS HOME INDIA P.LTD.,JUTE MATS,25238
CLASSIC ELECTRICAL COMPANY,ELECTRICAL ITEMS,7587
CLASSIC FLOOR FURNISHINGS,RUBBER MATS,50810
CLASSIC HOME FURNISHING P. LTD.,SEAGRASS MATTINGS,333824
CLASSIC PAINTS,PAINTS,634
CLASSIC SPICES P.LTD.,CURRY POWDER,55251
CLEAN & CARE,MOP,13900
CLEANBLAST EQUIPMENT,FAN,610
CLIFTON EXPORT,COTTON GOODS,67393
CLIFTON KNITS,COTTON GARMENTS,2349
CML BIOTECH P.LTD.,MEDICAL EQUIPMENTS,11995
CMT FOOD,PAPRIKA,2420
CMV FOOD PRODUCTS,FOOD STUFFS,9862
COASTAL ENTERPRISES,COIR PITH,267512
COBIN SCIENTIFIC,SPARES,1450
COCHIN COSMOS FOODS LTD.,FROZEN SHRIMPS,178220
COCHIN FROZEN FOOD EXPORTS P. LTD.,FROZEN SHRIMPS,1655089
COCHIN MINERALS AND RUTILE LTD.,SYNTHETIC RUTILE,41453954
COCHIN RECLAIM & RUBBER,TYRE RETREADING MATERIALS,57620
COCHIN RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,38699
COCHIN RUBBERS,TYRE RETREADING MATERIALS,55514
COCHIN SCIENTIFIC,CHEMICALS,2476
COCHIN SHIPYARD LTD.,SPARES,3398
COCHIN SURFACTANTS P.LTD.,ACTIVATED CARBON,265772
COCHIN TRADERS COCHIN,PEPPER,8000
COCHIN TRADING,NOTE BOOKS,5240
COCO  FIBRE TEX,RUBBER MATS,3410310
COCO-LATEX EXPORTS,RUBBERISED COIR SHEETS,628276
COCOBIC EXPORTS,FOOD STUFFS,11800
COCOGRAM INDUSTRIES,FOOD STUFFS,27697
COCOMATS INTERNATIONAL,RUBBER MATS,6648322
COCONA IMPEX,COCONUTS,28300
COCONUT PRODUCT IMPEX,COIR PITH,595988
COCOTERO,RUBBER MATS,96643
COIMBATORE KITCHEN EQUIPMENT,KITCHEN ITEMS,2688
COIMBATORE POTTERIES & REFRACTORIES,REFRACTORY MATERIALS,158245
COINS FOODS & SPICES (P) LTD.,FOOD STUFFS,19693
COIR ART,COIR PITH,410966
COIR FLEX,RUBBERISED COIR MATS,748190
COIR FLOOR FURNISHING CO.,COIR MATS,6800
COIR HOME,COIR LOG,266372
COIR MATES INDIA,RUBBER MATS,132356
COIR TEX INTERNATIONAL,JUTE MATS,56829
COIR-ON FORM PRODUCTS,COIR PITH,335080
COLORLINES CLOTHING,COTTON GARMENTS,1375
COLOUR PLANT GARMENTS,COTTON GARMENTS,3164
COMET EXPORTS,RUBBER MATS,390157
COMFORT CLOTHING,COTTON GARMENTS,6125
COMORIN AGRO PRODUCTS ,OIL,760
CONCORD POLYMERS,CHAPPALS,3600
CONNISSEUR FASHION,COTTON GOODS,1296
CONSOLIDATED ENGINEERING CONST. CO.,MACHINERIES,11000
CONSOLIDATED TEA CORPORATION,TEA,411000
CONSOLIDATED WOOD INDUSTRIES,RUBBER MATS,117245
COOL REVIVAL,CHILLIES,6111
COOLMATE REFERIGERATION,REFRIGERATION SET,158765
COOLTRONICS,SPARES,6000
COONOOR TEA ESTATES CO. LTD.,TEA,507220
CORAL INTERNATIONAL,COTTON GARMENTS,680
CORAL KNITWEAR,COTTON GARMENTS,197
COSIMO INTERNATIONAL,COTTON GARMENTS,2779
COSMIK INDUSTRY,PUMPS,45680
COSMO GARMENTS,COTTON GARMENTS,106
COSMO INTERNATIONAL,COTTON GARMENTS,512
COTTAGE ARTS EMPORIUM,HANDICRAFTS,2390
COTTAGE EXPO CRAFTS,HANDICRAFTS,25
COTTON & TEXTILE CORPORATION,COTTON GARMENTS,144
COTTON BASE,COTTON GOODS,50364
COTTON BLOSSOM,COTTON GOODS,197050
COTTON BUDS INC.,COTTON GOODS,20785
COTTON COTTAGE,COTTON GARMENTS,869
COTTON CRAFTS EXPORTS,COTTON GARMENTS,36
COTTON WOOD,COTTON GOODS,8958
COTTON WORLD EXPORTS & IMPORTS,COTTON GOODS,973
COTTONS,COTTON GOODS,6986
COTTONY FASHION,COTTON GOODS,613
COVEMA FILAMENTS LTD.,NYLON MONOFILAMENT LINES,16475
CPC LTD.,IRON CASTINGS,659
CRAFT INDIA FOOTWEAR CALICUT,CHAPPALS,2852
CRAFT KNIT GARMENTS,COTTON GOODS,9505
CRAFTERS,HANDICRAFTS,23004
CRAIGMORE PLANTATIONS (INDIA) LTD.,TEA,516574
CREATIVE GARMENTS P. LTD.,COTTON PRINTED RUGS,949
CREATIVE KNITS,COTTON GARMENTS,37
CREATIVE TRADE LINKS,COTTON GOODS,4173
CRESCENT INTERNATIONAL TYRE TREADS,TYRE RETREADING MATERIALS,16713
CRESCENT SEAFOOD P.LTD.,FROZEN SQUID,451310
CRESST CREATIONS,COTTON GOODS,17073
CROSSINGS INTERNATIONAL DISTRIBUTION,CIGRETTE PAPER,25199
CROUWN KNITWEAR,COTTON GOODS,4176
CROWN CASHEW IMPEX,CASHEW KERNELS,15876
CROWN TIMBERS,ROSEWOOD PRODUCTS,67662
CRUST N CRUMB FOODINGRE P.LTD.,BAKING POWDER,1030912
CRYPTM CONFECTIONERS(I)P.LTD.,CHOCOLATE PRODUCTS,4830
CRYSTAL CLOTHING CO.,COTTON GARMENTS,22643
CURRENT BOOKS P.LTD.,BOOKS,4475
CUTTER BURRG FASHION,COTTON GOODS,990
D.C. MILLS,RUBBER MATS,206232
D.C.BOOKS,BOOKS,835
D.G.EXIM,COCONUTS,82000
D.K.APPARELS,COTTON GOODS,6099
D.K.EXPORTS,COTTON GOODS,7564
D.M.G EXPORTS,COTTON GOODS,129675
D.S.P. KNITTING COMPANY,COTTON GOODS,12979
D.V. DEO INDUSTRIAL LTD.,FOOD STUFFS,1140
D.V.DEO INDUSTRIAL LTD.,PALMAROSA OIL,1980
D2D INTERNATIONAL,COTTON GOODS,124517
DABUR INDIA LTD.,COCONUT OIL,91000
DAILY EXPORTS,COTTON GARMENTS,1744
DAKSH INDIA SOURCING,RUBBER MATS,134728
DAMMAM CASHEW,CASHEW KERNELS,15000
DAR INTERNATIONAL,KITCHEN ITEMS,900
DAR OPTICALS,OPTIC  MATERIALS,1000
DARA GLOBAL TRADERS,TEA,5524
DARSANA EXPORTERS & IMPORTERS,FOOD STUFFS,650
DAWA BOOKS,BOOKS,3030
DD EXIM,JAGGERY,54700
DD EXPORTS,COCONUTS,55100
DEAL WELL,COTTON GARMENTS,1800
DECAAN TRADERS,FOOD STUFFS,15000
DECENT HANDICRAFTS,HANDICRAFTS,6700
DECO DE TREND,COTTON GOODS,2656
DECOR MATS P.LTD.,COIR MATS,153153
DEECEE INTERNATIONAL TRADING CORPN.,BOOKS,27610
DEEKAY KNITWEARS,COTTON GOODS,46917
DEENARI INDIA OVERSEAS TRADING,ACTIVATED CARBON,36297
DEEPA AGENCIES,ELECTRICAL ITEMS,1425
DEEPAK HOSIERY MILLS,COTTON GARMENTS,2192
"DEFAB EXPORTS P,LTD.",RICE,264030
DEJAI KNIT GARMENTS,COTTON GARMENTS,2570
DELICIOUS CASHEWS,CASHEW KERNELS,978
DELISH CASHEW INDUSTRIES,CASHEW KERNELS,63504
DELPHI CONNECTION SYSTEMS INDIA LTD.,CONNECTORS,134793
DELSCE GARMENTS,COTTON FABRICS,175
DELSEA EXPORTS P.LTD.,FROZEN SQUID,405226
DELTA EXPORT ,RUBBER MATS,45450
DELTA EXPORTS&IMPORTS,RUBBER MATS,156950
DELTA PLYWOODS AND BOARDS,PLYWOOD,168300
DELTA TRADING CORPORATION,COCONUTS,24000
DELUXE KNITTING MILLS,COTTON GOODS,8128
DEO DAT,SPARES,1060
DESIGN INNOVATION,COTTON GOODS,6047
DESIRE IMPEX,COTTON GARMENTS,5272
DETLISH RUGS,COIR MATS,21135
DEV ELECTRICALS,BULBS,9300
DEVICOLAM DISTILLERIES LTD,WHISKY,304832
DEVON FOODS LTD.,FOOD STUFFS,47137
DHANALAKSHMI CONTROLS & EQUIPMENTS,SPARES,9402
DHANALAKSHMI WEAVING WORKS,COTTON GOODS,109057
DHANAM CASHEW,CASHEW KERNELS,15000
DHANAM TEXTILES,COTTON GOODS,39259
DHANASREE KNIT GARMENTS,COTTON GARMENTS,4211
DHANU ENTERPRISES,COIR FIBER,108100
DHARANI EXIM,COCONUTS,27550
DHARSINI EXPORTS,COCONUTS,183750
DHARTI INDUSTRIES,COCONUTS,10175
DHATHRI AYURVEDA P.LTD.,HERBAL OIL,66682
DHRONI AYURVEDA,COTTON GOODS,23934
DIA EXPORTS,RUBBER MATS,11680
DIAMOND FOOD PRODUCTS,RICE,969300
DIAMOND FOOTWEAR INDIAZ,CHAPPALS,6143
DIAMOND NUTS,CASHEW KERNELS,144176
DIAMOND PLYWOOD,PLYWOOD,378500
DIAMOND ROLLER FLOUR MILLS P.LTD.,WHEAT FLOUR,4331010
DIFFERENT SHADES,COTTON GARMENTS,5036
DIGITAL SIGNAGE SISTEMS ,SPARES,275
DIMENSIA FOOTCARE INDIA P.LTD.,CHAPPALS,3200
DIMESCO FOOTCARE P.LTD.,CHAPPALS,9632
DINERS FOOD INC.,FOOD STUFFS,12529
DINESH TEXTILES,COTTON PRINTED RUGS,91171
DISPOSAFE HEALTH AND LIFE CARE LTD.,LATEX GLOVES,3790
DIVA EXPORTS P.LTD.,COTTON GOODS,15685
DIVINE AYURVEDIC HERITAGE P.LTD.,AYURVEDIC PRODUCTS,678
DIVINE FASHIONS,COTTON GARMENTS,42
DIVINE RETREAT CENTRE CHARITABLE SOCIETY,BOOKS,37671
DIXCY TEXTILES P.LTD.,COTTON GARMENTS,39218
DOLIANDER EXPORTS,CURRY POWDER,1150
DOLLAR INDUSTRIES LTD.,COTTON GOODS,1433426
DOLPHIN RUBBER INDUSTRIES,RUBBER MATS,968567
DOLPHIN WIRES PVT LTD.,FROZEN SQUID,4468368
DON TEX,COTTON GOODS,28137
DORA IMPEX,COTTON GOODS,214
DR.FOOD AND BENATONE INDUSTRIES.,FOOD STUFFS,1070
DR.FRANKLINS HERBAL REMEDIES,AYURVEDIC PRODUCTS,125
DREAM FOODS,FOOD STUFFS,15669
DRESSER VALVE INDIA P.LTD.,VALVES,7329
DTRIX GLOBAL TRADING COMPANY,NYLON FISHING NETS,11200
DUBAI IMPORTS&EXPORTS,COCONUTS,28350
DURA IMPEX,SPARES,25573
DURO COMPOUNDS,RUBBER TILES,312512
DURO OVERSEAS TRDING HOUSE,MACHINERIES,1625
DURO PACK INDUSTRIES,EMPTY JARS,5054
DUROFLEX EXPORTS (P) LTD.,RUBBERISED COIR MATRESSES,119539
DUSTAN WOOD,PLYWOOD,383521
DUTCH  PLANTIN COIR INDIA P.LTD.,COIR PITH,1104000
DUTY FREE DISTRIBUTION SERVICES P.LTD.,LIQUORS,608833
DYNAMIC ENGINEERING,SPARES,210908
DYNAMIC INDUSTRIES,MACHINERIES,6340
DYNAMIC KNIT GARMENTS,COTTON GOODS,9730
DYNAMIC ORTHOPEADICS P. LTD.,ORTHOPEADIC APPLIANCES,4418
DYNAMIC TECHNO MEDICALS PVT. LTD.,ORTHOPEADIC APPLIANCES,156720
DYNAVAC INDIA PVT LTD,MACHINERIES,990
E-LAND APPARELS,COTTON GOODS,6425
E.K.K.& COMPANY,AUTOMOBILES PARTS,11260
EAGER INTERNATIONAL,SPARES,1800
EAGLE EYE INC.,COTTON GOODS,5610
EAPEN JOSEPH & CO.,TRANSFORMERS,4440
EAST COAST CLOTHING CO.P.LTD.,COTTON GOODS,57735
EASTEA CHAI P.LTD.,TEA,54568
EASTERN CONDIMENTS P.LTD.,TURMERIC POWDER,9617235
EASTERN INDIA CASHEW CO.P.LTD.,CASHEW KERNELS,4009
EASTERN RUG MILLS,WOOLLEN RUGS,189521
EASTERN TREADS LTD.,TYRE RETREADING MATERIALS,88089
EASTMAN EXPORTS GLOBAL CLOTHING  ,COTTON GOODS,463888
EBENEZER PRESS P.LTD.,BOOKS,190
EBENEZER PRINTPACK PRIVATE LIMITED,PRINTED MATERIALS,4221
EBERTECH MACHINERY,TEXTILE MACHINERY,10240
ECO GRINZ TRADING PVT LTD,COIR PITH,233100
ECO PULP PRODUCTS,VALVES,850
ECO RUBBER,RUBBER MATS,184945
ECO WAVE,COCONUT SHELLS\CUPS,740
ECOM GILL COFFEE TRADING P.LTD.,GREEN COFFEE,6246142
ECONIRAVAN,TAG PIN,429
ECONOMIC FOOD SOLUTIONS P.LTD.,TAPIOCA,568648
ECOWOOD EXPORTS P. LTD.,PLYWOOD,1037050
ECOWOOD LTD.,COIR YARN,264512
EDEN ESTATE,FOOD STUFFS,8228
EDEN EXPORTS,COTTON GARMENTS,7260
EDUCARE PRINTERS&PUBLISHERS P.LTD.,PRINTED MATERIALS,1300
EGGER PUMPS INDIA P.LTD.,PUMPS,5973
EKTA  INTERNATIONAL,COCONUTS,94257
EL TE MARINE PRODUCTS,FROZEN SQUID TUBES & TENTACLES,1715965
ELAHI INTERNATIONAL,CASHEW KERNELS,9051
ELAND APPARELS,COTTON GARMENTS,5384
ELECTRONIC CONTROLS&DISCHARGE SYSTEMS P.,LIGHTING FIXTURES,51650
ELEMENTS HOMESTEAD PRODUCTS P.LTD.,SPICES,474911
ELEX ALUMINIUM PRODUCTS P.LTD.,ALUMINIUM PRODUCTS,41029
ELGI EQUIPMENTS LTD.,AIR COMPRESSORS,1987516
ELGI RUBBER CO.LTD.,TYRE RETREADING MATERIALS,207864
ELGI ULTRA INDUSTRIES LTD.,GRINDER,2276
ELITE GREEN P.LTD.,WHEAT FLOUR,3211711
ELLENS CLOTHING,COTTON GARMENTS,553
ELUMALAI APPARELS,COTTON GARMENTS,1195
EMARK INDUSTRIES,COTTON GARMENTS,660
EMBALLAGE,JEWELLERY AND FANCY ITEMS,4134
EMBARK IMPEX,PIPE FITTINGS,5866
EMCEES,COIR MATS,6717
EMERALD EXPORTS & IMPORTS,FROZEN SQUID,612963
EMERALD INC,COCONUTS,26180
EMIL TRADERS P.LTD.,GREEN COFFEE,12297164
EMINENT MINI STORES,TEA,109637
EMINENT SEAFOODS P.LTD.,FROZEN MARINE FOODS,48000
EMIR EXPORTS,FOOD STUFFS,27150
EMKE FOOT CARE PRODUCTS,CHAPPALS,3164
EMMANUEL CASHEW INDUSTRIES,CASHEW KERNELS,624528
EMME EXPORTERS,FOOD STUFFS,282642
EMPEROR TEXTILES,COTTON GOODS,3500
EMPIRE CLOTHING,COTTON GOODS,3990
EMPIRE ENTERPRISE,COTTON GARMENTS,890
ENBEE EXIM,COCONUT OIL,31843
ENCILS GLOBAL BEVERAGES,FOOD STUFFS,1050
ENCILS TEA,TEA,4050
ENERGY ENGINEERS,CONTROL PANELS,2100
ENGINEERED  ELASTOMER SOLUTIONS CO.,LATEX GLOVES,27920
ENGINEERING EQUIPMENT MANUFACTURERS,MACHINERIES,19750
ENGINEERING EXPORTS,WOOD PRODUCTS,62456
ENGLISH INDIAN CLAYS LTD.,CLAY,14445456
ENJAYES SPICES & CHEMICAL OILS (P) LTD.,OLEORESINS OF SPICES,2089
ENNJAY ENTERPRISES,CASHEW KERNELS,15876
ENS EXPORTERS,CASHEW KERNELS,2284
ENTICE GARMENTS,COTTON GOODS,63755
ERBATECH MACHINERY P.LTD.,WASHING MACHINE,37758
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,BOOKS,6205
ESA CLOTHING COMPANY,COTTON GARMENTS,603
ESAAR INTERNATIOAL,TITANIUM DIOXIDE,39999
ESCON CHEMICAL COMPANY,CHEMICALS,6850
ESKAY ENGINEERING,SPARES,38260
ESM TEXTILES,COTTON GOODS,2520
ESMARIO EXPORT ENTERPRISES,FROZEN MARINE FOODS,444411
ESPA WATER SYSTEMS P.LTD.,PUMPS,39988
ESQUIRE MULTIPLAST PRIVATE LTD,PLASTIC PRODUCTS,185876
ESS GEE GARMENTS,COTTON GOODS,168177
ESS KAY INTERNATIONAL,COTTON GOODS,50839
ESS PEE KNIT WEAR,COTTON GOODS,222009
ESSA GARMENTS,COTTON GOODS,4032
ESSENSIA EXIMPT,RICE,157500
ESSENTIAL APPAREL,COTTON GARMENTS,7931
ESSPEE INTERNATIONAL,TEA,22000
ESTEEM SERVICES,AYURVEDICA TREATMENT EQUP.,8456
ESTILO FASHIONS,COTTON GOODS,32593
ESWARAN BROTHERS INDIA PVT LTD,TEA,286250
ESWARI GLOBAL METAL INDUSTRIES P.LTD.,LEAD INGOTS,2378381
ETAM KNITS,COTTON GARMENTS,339
ETILO FASHION,COTTON GOODS,1424
EURO IMPEX,COTTON GOODS,782
EURO INDIA EXPORTS (P) LTD.,RUBBER MATS,14699
EURO LEDER,COTTON GARMENTS,3133
EUROPIAN EXPORTS,MEDICINES,3430
EVEREST DISTRIBUTORS,THAILAM,1014
EVEREST FASHIONS,COTTON GARMENTS,909
EVEREST INDUSTRIES LTD.,ROOFINGS,53944
EVEREST WOOD INDUSTRIES,PLYWOOD,1969098
EVERFRESH EXPORTS,MARSHALLING BOX,325
EVERGREEN EXPORTS,FROZEN SHRIMPS,1116785
EVERGREEN FOODS,FOOD STUFFS,56685
EVERGREEN IMPEX,GREEN PEPPER,67255
EVERSHINE IMPEX,GHEE,2890
EVERY WEAR EXPORTS,COTTON GARMENTS,5882
EVOLVE APPARELS,COTTON GOODS,29521
EVOLVE POLYMER,PIPE FITTINGS,218
EXCEL LEATHERS,BAGS,937
EXCELLENT CASHEW CO.,CASHEW KERNELS,220676
EXEL SOURCING,COTTON GOODS,39761
EXIM TRADE,COTTON GOODS,28204
EXPAND TRADING,CANE CANDLE CHAIRS,1440
EXPO TRADE SERIVICS P.LTD.,COCONUTS,27720
EXPRESS FORWARDING AND TRADING SERVICES,GENERAL CARGO,850
EXPRESS WORLD,FOOD STUFFS,195915
EXTRA WEAVE,WOOLEN CARPETS,656923
EZZED BAGS,BAGS,21983
F&F APPARELS,COTTON GARMENTS,240
F.T TRADING,HOME APPLIANCES,532
FABIN TECHNOLOGIES,SPARES,800
FABRO TEXTILES,COTTON GOODS,160
FACCTUM WEARS,COTTON GARMENTS,3090
FACILE MACHINES,MACHINERIES,21040
FAIR EXPORTS INDIA P.LTD.,TAPIOCA,9309211
FAIR N FLAIR,COTTON GOODS,678829
FAIR TRADE INDIA,COIR YARN,827300
FAIRWAY CREATIONS,COTTON GOODS,3941
FALCON FOOD PRODUCTS,RICE,140207
FALCON GLOBAL IMPEX,FOOD STUFFS,208919
FALCON MILLS,SPICES,3000
FAMI PHARMA,SOAP,43998
FAMILY PLASTICS&THERMOWARE,PLASTIC PRODUCTS,1351652
FAMIZ GROUP,GENERAL CARGO,558
FANGLE EXPORTS,COTTON GOODS,543
FANTOM MARKETING,RUBBER MATS,12638
FARIDA SHOES LTD.,CHAPPALS,37062
FASHION CLOTHING,COTTON GARMENTS,758
FASHION CO.,COTTON GARMENTS,487
FASHION FABS,COTTON GARMENTS,1646
FASHION FIRST,COTTON GARMENTS,1329
FASHION GATE,COTTON GOODS,148977
FASHION KNIT-WEAR,COTTON GARMENTS,2482
FASHION KNITS,COTTON GARMENTS,374
