Sail Date.,QTY.(KGS)
2023-01-01,867874.0
2023-01-03,5022887.0
2023-01-04,4104194.0
2023-01-05,2472185.0
2023-01-06,13248217.0
2023-01-07,11257987.0
2023-01-08,10437341.0
2023-01-09,9539064.0
2023-01-10,5298967.0
2023-01-11,3172751.0
2023-01-13,3993435.0
2023-01-14,9881351.0
2023-01-15,10325748.0
2023-01-16,2899526.0
2023-01-17,3635155.0
2023-01-18,412885.0
2023-01-20,2893272.0
2023-01-21,9309437.0
2023-01-22,10514934.0
2023-01-23,2147394.0
2023-01-24,3112548.0
2023-01-27,6344321.0
2023-01-28,8341393.0
2023-01-29,1470556.0
2023-01-30,544656.0
2023-01-31,5309958.0
2023-02-03,2081747.0
2023-02-04,8084425.0
2023-02-05,4097507.0
2023-02-07,8875414.0
2023-02-08,2649405.0
2023-02-09,1301508.0
2023-02-10,6735359.0
2023-02-11,2052169.0
2023-02-12,46122474.0
2023-02-13,4038958.0
2023-02-14,3627270.0
2023-02-15,3444055.0
2023-02-17,3140029.0
2023-02-18,7693102.0
2023-02-19,1780229.0
2023-02-20,2498874.0
2023-02-21,15682780.0
2023-02-22,4289568.0
2023-02-23,13540360.0
2023-02-25,9024750.0
2023-02-26,8645446.0
2023-02-27,6636936.0
2023-02-28,6502486.0
2023-03-01,8704759.0
2023-03-03,4099346.0
2023-03-04,4633149.0
2023-03-05,7496866.0
2023-03-06,7849673.0
2023-03-07,4620295.0
2023-03-08,1571100.0
2023-03-09,5178187.0
2023-03-10,4994679.0
2023-03-11,8413010.0
2023-03-13,2953171.0
2023-03-14,4244050.0
2023-03-15,23100457.0
2023-03-16,4363.0
2023-03-17,11893872.0
2023-03-18,4227691.0
2023-03-19,1827295.0
2023-03-20,2965151.0
2023-03-21,14207657.0
2023-03-23,8360520.0
2023-03-24,10949304.0
2023-03-25,12954844.0
2023-03-27,5190870.0
2023-03-28,4165654.0
2023-03-29,5500000.0
2023-03-30,10500000.0
2023-03-31,6465311.0
2023-04-01,7478205.0
2023-04-02,5451420.0
2023-04-03,776940.0
2023-04-04,6189680.0
2023-04-05,5115632.0
2023-04-07,13343185.0
2023-04-08,10019857.0
2023-04-09,3848620.0
2023-04-10,22986936.0
2023-04-11,5425095.0
2023-04-14,9016423.0
2023-04-15,6947340.0
2023-04-16,10734891.0
2023-04-17,7387005.0
2023-04-18,10404324.0
2023-04-20,15278720.0
2023-04-21,5163834.0
2023-04-22,4541272.0
2023-04-24,16404708.0
2023-04-25,12599960.0
2023-04-27,8955000.0
2023-04-28,902878.0
2023-04-29,5896617.0
2023-04-30,23014418.0
2023-05-01,2410560.0
2023-05-02,19066865.0
2023-05-03,7441024.0
2023-05-04,1329411.0
2023-05-05,13750727.0
2023-05-06,5809595.0
2023-05-08,2162453.0
2023-05-09,5272063.0
2023-05-10,3869043.0
2023-05-12,5904168.0
2023-05-13,4132088.0
2023-05-14,9717608.0
2023-05-15,1683923.0
2023-05-16,5444071.0
2023-05-17,5268740.0
2023-05-18,3451168.0
2023-05-19,9863718.0
2023-05-20,4973246.0
