Sail Date.,QTY.(KGS)
2022-01-01,8709432.0
2022-01-02,9365061.0
2022-01-04,6570413.0
2022-01-08,9227244.0
2022-01-09,4682718.0
2022-01-10,2753941.0
2022-01-11,3291983.0
2022-01-12,391568.0
2022-01-13,197246.0
2022-01-15,13668233.0
2022-01-16,12080972.0
2022-01-17,1952519.0
2022-01-18,3650728.0
2022-01-19,4774840.0
2022-01-20,30134770.0
2022-01-21,5912556.0
2022-01-22,6447100.0
2022-01-23,11149910.0
2022-01-24,3163047.0
2022-01-25,10650631.0
2022-01-26,1444888.0
2022-01-27,1002140.0
2022-01-29,11311118.0
2022-01-30,2475587.0
2022-01-31,5328854.0
2022-02-01,8389685.0
2022-02-05,2520092.0
2022-02-07,6562519.0
2022-02-08,52812774.0
2022-02-09,3315298.0
2022-02-10,10941871.0
2022-02-11,4727761.0
2022-02-12,5560334.0
2022-02-14,5837954.0
2022-02-15,6730346.0
2022-02-16,12281361.0
2022-02-17,4651007.0
2022-02-18,11100420.0
2022-02-20,5860599.0
2022-02-21,15675988.0
2022-02-22,4375396.0
2022-02-23,11753246.0
2022-02-24,8347820.0
2022-02-25,11076757.0
2022-02-26,5966153.0
2022-02-27,5264289.0
2022-03-01,6582468.0
2022-03-03,3427473.0
2022-03-05,40000000.0
2022-03-06,5662464.0
2022-03-07,4973216.0
2022-03-08,11353240.0
2022-03-09,782060.0
2022-03-10,2213039.0
2022-03-11,9682049.0
2022-03-12,6949262.0
2022-03-13,40164430.0
2022-03-14,3734000.0
2022-03-16,10526000.0
2022-03-17,7657199.0
2022-03-19,7552217.0
2022-03-20,143585.0
2022-03-22,11471813.0
2022-03-23,374844.0
2022-03-24,4905000.0
2022-03-26,14107000.0
2022-03-27,15585873.0
2022-03-29,6596774.0
2022-03-30,9799440.0
2022-03-31,2443644.0
2022-04-02,14411680.0
2022-04-03,2338547.0
2022-04-04,12772865.0
2022-04-05,5965643.0
2022-04-07,348118.0
2022-04-08,24611997.0
2022-04-09,9856182.0
2022-04-10,12070252.0
2022-04-12,9527536.0
2022-04-13,6030460.0
2022-04-14,2808995.0
2022-04-16,3792692.0
2022-04-18,915027.0
2022-04-19,15475606.0
2022-04-20,7590746.0
2022-04-21,6477836.0
2022-04-24,924858.0
2022-04-25,7423934.0
2022-04-26,8862782.0
2022-04-28,1789156.0
2022-04-29,4666734.0
2022-04-30,3770382.0
2022-05-01,407584.0
2022-05-02,21684966.0
2022-05-03,19737332.0
2022-05-04,4052961.0
2022-05-05,1295851.0
2022-05-06,18054581.0
2022-05-07,808633.0
2022-05-09,1608000.0
2022-05-10,6437660.0
2022-05-12,6544982.0
2022-05-14,7992657.0
2022-05-15,4353078.0
2022-05-16,9964132.0
2022-05-17,1420841.0
2022-05-20,6913206.0
2022-05-21,4224518.0
2022-05-22,9311066.0
2022-05-23,6578720.0
2022-05-24,38502.0
2022-05-25,45605697.0
2022-05-26,4259317.0
2022-05-27,10912212.0
2022-05-28,6293037.0
2022-05-29,5298106.0
2022-05-30,10717883.0
2022-05-31,5575095.0
2022-06-04,9308993.0
2022-06-05,12402007.0
2022-06-06,1457137.0
2022-06-08,17628078.0
2022-06-10,10806497.0
2022-06-11,2657799.0
2022-06-12,9102690.0
2022-06-13,7179420.0
2022-06-14,7092354.0
2022-06-15,6267605.0
2022-06-16,221292.0
2022-06-17,1792082.0
2022-06-18,7346215.0
2022-06-20,2520531.0
2022-06-21,3881650.0
2022-06-22,794247.0
2022-06-23,8039674.0
2022-06-24,14720164.0
2022-06-25,8189799.0
2022-06-26,2369523.0
2022-06-28,354900.0
2022-06-30,6234611.0
2022-07-01,9780919.0
2022-07-02,3446428.0
2022-07-03,8656507.0
2022-07-05,4719179.0
2022-07-06,3815433.0
2022-07-07,4040280.0
2022-07-09,21803227.0
2022-07-10,4142947.0
2022-07-11,10993100.0
2022-07-12,8935409.0
2022-07-13,6926234.0
2022-07-14,10460000.0
2022-07-15,6137302.0
2022-07-17,8307274.0
2022-07-18,10591304.0
2022-07-19,12020722.0
2022-07-20,1136581.0
2022-07-21,2625720.0
2022-07-22,25484573.0
2022-07-23,3087563.0
2022-07-24,805868.0
2022-07-25,5023573.0
2022-07-26,646836.0
2022-07-27,5499770.0
2022-07-29,7653291.0
2022-07-30,5350362.0
2022-07-31,199088.0
2022-08-01,3871220.0
2022-08-02,5437619.0
2022-08-03,695390.0
2022-08-05,7611249.0
2022-08-06,10853651.0
2022-08-07,7540838.0
2022-08-08,20160730.0
2022-08-09,6708169.0
2022-08-11,4998893.0
2022-08-12,51287638.0
2022-08-13,6112810.0
2022-08-14,5001620.0
2022-08-15,50688.0
2022-08-16,4398451.0
2022-08-17,5771511.0
2022-08-18,4512209.0
2022-08-19,7288788.0
2022-08-22,23884.0
2022-08-23,7516665.0
2022-08-24,5204816.0
2022-08-27,10903642.0
2022-08-30,4605166.0
2022-08-31,22931769.0
2022-09-01,289329.0
2022-09-03,14646441.0
2022-09-04,4962179.0
2022-09-05,73688.0
2022-09-06,3551673.0
2022-09-07,4690239.0
2022-09-09,6280162.0
2022-09-10,2920463.0
2022-09-11,4653053.0
2022-09-13,2185993.0
2022-09-14,5226090.0
2022-09-16,5773770.0
2022-09-17,14099755.0
2022-09-18,14501000.0
2022-09-19,5055215.0
2022-09-20,10213103.0
2022-09-21,4767020.0
2022-09-24,6289767.0
2022-09-25,3673561.0
2022-09-27,8805992.0
2022-09-29,3308234.0
2022-10-01,11169720.0
2022-10-02,3705553.0
2022-10-03,10935600.0
2022-10-04,9554871.0
2022-10-05,735516.0
2022-10-06,8386680.0
2022-10-07,9420657.0
2022-10-09,5209030.0
2022-10-10,2412327.0
2022-10-11,6263797.0
2022-10-14,1655840.0
2022-10-16,6425046.0
2022-10-17,12049023.0
2022-10-18,23050598.0
2022-10-19,8197538.0
2022-10-21,4485302.0
2022-10-22,5073551.0
2022-10-23,1569622.0
2022-10-24,7952445.0
2022-10-25,2138387.0
2022-10-28,8353272.0
2022-10-29,2647564.0
2022-10-30,14513500.0
2022-11-01,5097010.0
2022-11-02,1628624.0
2022-11-03,42340000.0
2022-11-04,4146576.0
2022-11-05,18951793.0
2022-11-06,1085019.0
2022-11-07,6662335.0
2022-11-08,5252417.0
2022-11-09,2649485.0
2022-11-10,1712401.0
2022-11-11,4177698.0
2022-11-12,9483553.0
2022-11-13,4496906.0
2022-11-14,2575472.0
2022-11-15,3059452.0
2022-11-17,14889599.0
2022-11-18,389134.0
2022-11-19,8966680.0
2022-11-20,4823839.0
2022-11-21,7487285.0
2022-11-22,1138594.0
2022-11-23,5309710.0
2022-11-25,6381499.0
2022-11-26,2816991.0
2022-11-27,1963433.0
2022-11-28,6505837.0
2022-11-29,7304887.0
2022-11-30,1218561.0
2022-12-01,429690.0
2022-12-02,5594788.0
2022-12-03,11035990.0
2022-12-04,3196333.0
2022-12-05,3763807.0
2022-12-06,18798787.0
2022-12-07,4125043.0
2022-12-09,12330052.0
2022-12-10,6642507.0
2022-12-11,5019166.0
2022-12-12,1313867.0
2022-12-14,22237157.0
2022-12-15,45663987.0
2022-12-16,3066974.0
2022-12-17,8747387.0
2022-12-18,3193823.0
2022-12-19,61172.0
2022-12-20,7090134.0
2022-12-21,8264715.0
2022-12-23,15595959.0
2022-12-25,1324922.0
2022-12-28,16079141.0
2022-12-30,7419655.0
2022-12-31,7376423.0
