Sail Date.,QTY.(KGS)
2020-01-01,14693029.0
2020-01-02,9025315.0
2020-01-06,19847155.0
2020-01-07,15026460.0
2020-01-08,4915796.0
2020-01-10,57018.0
2020-01-11,7875360.0
2020-01-13,12427708.0
2020-01-14,8373366.0
2020-01-15,15806715.0
2020-01-16,166994.0
2020-01-17,4959926.0
2020-01-19,407951.0
2020-01-20,16275260.0
2020-01-21,15984323.0
2020-01-22,466452.0
2020-01-23,7326157.0
2020-01-24,4777456.0
2020-01-25,23998032.0
2020-01-26,16411300.0
2020-01-27,8643528.0
2020-01-28,11705253.0
2020-01-29,4917312.0
2020-01-30,2500.0
2020-01-31,11467290.0
2020-02-03,24857635.0
2020-02-05,17413857.0
2020-02-06,64183.0
2020-02-07,2800.0
2020-02-10,8318778.0
2020-02-11,9475846.0
2020-02-12,11585397.0
2020-02-13,359346.0
2020-02-16,81013.0
2020-02-17,49348221.0
2020-02-18,9076401.0
2020-02-19,15367148.0
2020-02-21,5501000.0
2020-02-22,154914.0
2020-02-24,940878.0
2020-02-25,25620201.0
2020-02-28,12689294.0
2020-02-29,12496614.0
2020-03-02,2300706.0
2020-03-03,15262834.0
2020-03-04,14310459.0
2020-03-05,523866.0
2020-03-07,5250223.0
2020-03-08,6089145.0
2020-03-09,2063294.0
2020-03-10,11238708.0
2020-03-11,3108832.0
2020-03-12,7220103.0
2020-03-15,162962.0
2020-03-16,25249987.0
2020-03-17,18065610.0
2020-03-18,3088670.0
2020-03-20,13791196.0
2020-03-22,1282147.0
2020-03-23,2342987.0
2020-03-24,7875000.0
2020-03-25,30843834.0
2020-03-26,10770418.0
2020-03-30,5648819.0
2020-03-31,8312918.0
2020-04-01,168135.0
2020-04-02,7810350.0
2020-04-04,16827453.0
2020-04-06,9667984.0
2020-04-07,6443582.0
2020-04-08,15197123.0
2020-04-10,5797413.0
2020-04-14,19177718.0
2020-04-15,8514827.0
2020-04-16,8526188.0
2020-04-18,270090.0
2020-04-20,9975267.0
2020-04-21,2954908.0
2020-04-22,4753108.0
2020-04-26,24412342.0
2020-04-27,2278409.0
2020-04-28,138899.0
2020-04-29,8586458.0
2020-05-02,758457.0
2020-05-05,8690332.0
2020-05-06,8385239.0
2020-05-09,1803932.0
2020-05-10,25369.0
2020-05-11,2362953.0
2020-05-12,7323704.0
2020-05-15,8103585.0
2020-05-16,511338.0
2020-05-18,1223076.0
2020-05-19,10201664.0
2020-05-22,3154191.0
2020-05-23,10500160.0
2020-05-25,6305244.0
2020-05-26,33748327.0
2020-05-27,4753740.0
2020-05-28,490471.0
2020-05-29,11992880.0
2020-05-31,19015580.0
2020-06-01,95224.0
2020-06-02,6823240.0
2020-06-05,4074687.0
2020-06-06,111600.0
2020-06-08,3426293.0
2020-06-09,19388177.0
2020-06-10,826650.0
2020-06-11,6478288.0
2020-06-13,3723557.0
2020-06-14,12000000.0
2020-06-15,7986203.0
2020-06-17,283510.0
2020-06-18,882800.0
2020-06-20,6283050.0
2020-06-21,14903190.0
2020-06-22,7741857.0
2020-06-23,12651682.0
2020-06-25,21722740.0
2020-06-26,6295290.0
2020-06-27,12229674.0
2020-06-29,10218865.0
2020-06-30,8214750.0
2020-07-01,6921794.0
2020-07-02,10580540.0
2020-07-03,7982816.0
2020-07-05,236102.0
2020-07-06,8728000.0
2020-07-07,3401617.0
2020-07-08,19614703.0
2020-07-09,6413505.0
2020-07-10,8189980.0
2020-07-11,42942257.0
2020-07-12,41000.0
2020-07-13,10567343.0
2020-07-14,10177241.0
2020-07-15,7776972.0
2020-07-16,7826244.0
2020-07-19,1179974.0
2020-07-21,8904006.0
2020-07-22,12019123.0
2020-07-23,15009560.0
2020-07-25,9000.0
2020-07-26,23005400.0
2020-07-28,16138219.0
2020-07-29,7608742.0
2020-07-30,2130148.0
2020-07-31,12079053.0
2020-08-02,4917460.0
2020-08-04,8762928.0
2020-08-06,4727058.0
2020-08-07,21415009.0
2020-08-08,12012685.0
2020-08-09,9005210.0
2020-08-10,17009250.0
2020-08-11,13938543.0
2020-08-12,3000.0
2020-08-13,8554198.0
2020-08-14,1410200.0
2020-08-15,8368382.0
2020-08-16,9762844.0
2020-08-17,8980460.0
2020-08-20,9531066.0
2020-08-21,8827783.0
2020-08-22,13524077.0
2020-08-23,156181.0
2020-08-24,12704853.0
2020-08-26,6115661.0
2020-08-27,43491527.0
2020-08-28,5263893.0
2020-08-30,6169764.0
2020-08-31,11617274.0
2020-09-01,5200.0
2020-09-02,15739660.0
2020-09-03,10300037.0
2020-09-04,4101525.0
2020-09-05,300736.0
2020-09-07,9694900.0
2020-09-09,20757804.0
2020-09-10,11171164.0
2020-09-12,754420.0
2020-09-13,23833131.0
2020-09-14,7366888.0
2020-09-17,7377900.0
2020-09-18,10116472.0
2020-09-20,9567827.0
2020-09-21,2381939.0
2020-09-22,32069682.0
2020-09-23,4809306.0
2020-09-24,241064.0
2020-09-25,3930803.0
2020-09-28,10491115.0
2020-09-29,15101054.0
2020-09-30,30816008.0
2020-10-02,150514.0
2020-10-03,13213360.0
2020-10-05,5749440.0
2020-10-06,23155378.0
2020-10-07,17718116.0
2020-10-08,9753863.0
2020-10-09,56205.0
2020-10-10,24319354.0
2020-10-12,6993630.0
2020-10-13,6194890.0
2020-10-14,7905901.0
2020-10-15,8057009.0
2020-10-16,24989000.0
2020-10-17,460808.0
2020-10-18,3933777.0
2020-10-19,9151225.0
2020-10-21,6665969.0
2020-10-23,255840.0
2020-10-25,654615.0
2020-10-26,18301300.0
2020-10-27,9058470.0
2020-10-29,3111035.0
2020-10-30,9000000.0
2020-10-31,5166343.0
2020-11-01,465770.0
2020-11-02,12017858.0
2020-11-04,5496437.0
2020-11-05,13058879.0
2020-11-07,10245740.0
2020-11-08,44058972.0
2020-11-10,4999415.0
2020-11-11,9237187.0
2020-11-12,5775607.0
2020-11-13,9671247.0
2020-11-14,1115136.0
2020-11-15,245773.0
2020-11-16,16138313.0
2020-11-17,11102959.0
2020-11-19,1285366.0
2020-11-20,56258760.0
2020-11-21,3717346.0
2020-11-22,27865883.0
2020-11-23,5725850.0
2020-11-25,806737.0
2020-11-26,27108.0
2020-11-27,5234294.0
2020-11-28,3300.0
2020-11-29,1215979.0
2020-11-30,12305384.0
2020-12-03,4199850.0
2020-12-04,6886440.0
2020-12-05,3443932.0
2020-12-06,4463932.0
2020-12-07,1968743.0
2020-12-08,8939585.0
2020-12-09,10600000.0
2020-12-10,8430311.0
2020-12-11,2560530.0
2020-12-12,6598287.0
2020-12-13,17315208.0
2020-12-14,335863.0
2020-12-15,3435597.0
2020-12-16,1110486.0
2020-12-17,10492850.0
2020-12-19,19341972.0
2020-12-20,19188961.0
2020-12-21,9603147.0
2020-12-22,18963439.0
2020-12-23,24300000.0
2020-12-24,9010539.0
2020-12-25,12718551.0
2020-12-26,31408.0
2020-12-28,9839645.0
2020-12-29,7090580.0
2020-12-30,10619532.0
