Sail Date.,QTY.(KGS)
2018-10-06,11375640.0
2018-10-07,7874100.0
2018-10-08,847018.0
2018-10-09,12053369.0
2018-10-10,15571357.0
2018-10-12,2428682.0
2018-10-13,29210.0
2018-10-14,317996.0
2018-10-15,4630998.0
2018-10-16,20515716.0
2018-10-17,8443089.0
2018-10-19,1857947.0
2018-10-20,41130000.0
2018-10-22,9140810.0
2018-10-23,7301000.0
2018-10-24,11448842.0
2018-10-26,14266411.0
2018-10-27,6142620.0
2018-10-29,15263603.0
2018-10-30,6741189.0
2018-10-31,20218210.0
2018-11-02,1890676.0
2018-11-04,24980.0
2018-11-05,8145147.0
2018-11-06,21163538.0
2018-11-07,6218594.0
2018-11-09,18071770.0
2018-11-11,8650259.0
2018-11-13,11654321.0
2018-11-15,8749572.0
2018-11-16,48336.0
2018-11-18,9133986.0
2018-11-19,11342897.0
2018-11-20,14192227.0
2018-11-21,5849331.0
2018-11-22,6287570.0
2018-11-23,399178.0
2018-11-24,1050496.0
2018-11-26,35669496.0
2018-11-27,6526879.0
2018-11-30,5994799.0
2018-12-02,833130.0
2018-12-03,10396972.0
2018-12-04,26564447.0
2018-12-05,5717888.0
2018-12-06,42001.0
2018-12-07,1629804.0
2018-12-08,4200000.0
2018-12-09,7634580.0
2018-12-10,13755130.0
2018-12-12,23662498.0
2018-12-13,6397738.0
2018-12-14,1983968.0
2018-12-15,10621560.0
2018-12-16,5458773.0
2018-12-17,4386388.0
2018-12-18,15744972.0
2018-12-19,223200.0
2018-12-20,8422138.0
2018-12-21,208917.0
2018-12-22,1923053.0
2018-12-23,7200000.0
2018-12-24,15135072.0
2018-12-25,8080251.0
2018-12-27,6081902.0
2018-12-28,55800.0
2018-12-29,5249180.0
2018-12-31,32821973.0
