Sail Date.,QTY.(KGS)
2019-01-01,868434.0
2019-01-02,14205016.0
2019-01-03,5498127.0
2019-01-04,96280.0
2019-01-07,6363790.0
2019-01-08,19703152.0
2019-01-09,7716541.0
2019-01-11,3776742.0
2019-01-12,9745685.0
2019-01-14,17415650.0
2019-01-15,20739889.0
2019-01-16,522359.0
2019-01-17,4455346.0
2019-01-18,2211965.0
2019-01-19,97953.0
2019-01-21,14540235.0
2019-01-22,17803053.0
2019-01-23,9308595.0
2019-01-24,13544000.0
2019-01-25,6100000.0
2019-01-26,1524801.0
2019-01-27,7052950.0
2019-01-28,13781684.0
2019-01-29,5843050.0
2019-01-30,9350600.0
2019-01-31,6314572.0
2019-02-01,2145574.0
2019-02-02,147668.0
2019-02-04,22159471.0
2019-02-05,9709455.0
2019-02-06,14728715.0
2019-02-08,1347316.0
2019-02-09,74801.0
2019-02-11,5531270.0
2019-02-12,35323238.0
2019-02-13,6733396.0
2019-02-14,5543350.0
2019-02-15,7850200.0
2019-02-16,10558785.0
2019-02-18,3499910.0
2019-02-19,21932490.0
2019-02-20,5696446.0
2019-02-22,41451208.0
2019-02-23,7549950.0
2019-02-25,6339908.0
2019-02-26,11828580.0
2019-02-27,7435426.0
2019-02-28,5348498.0
2019-03-01,1529988.0
2019-03-04,7769401.0
2019-03-05,17849114.0
2019-03-08,1615278.0
2019-03-10,7885955.0
2019-03-11,12030138.0
2019-03-12,15768302.0
2019-03-13,10253635.0
2019-03-14,7342945.0
2019-03-16,216540.0
2019-03-18,21839980.0
2019-03-19,9503405.0
2019-03-20,6406867.0
2019-03-22,7003930.0
2019-03-23,3087956.0
2019-03-24,4869420.0
2019-03-26,13474414.0
2019-03-27,14739111.0
2019-03-28,13796417.0
2019-03-30,2194098.0
2019-03-31,240669.0
2019-04-01,11752133.0
2019-04-02,16908286.0
2019-04-03,5277327.0
2019-04-04,313400.0
2019-04-05,2365073.0
2019-04-07,78712.0
2019-04-08,6197676.0
2019-04-09,13631216.0
2019-04-10,12362749.0
2019-04-12,1534845.0
2019-04-14,14454598.0
2019-04-15,13111348.0
2019-04-16,10873680.0
2019-04-17,2768885.0
2019-04-18,6250810.0
2019-04-19,17568872.0
2019-04-20,10867845.0
2019-04-21,202952.0
2019-04-22,6995830.0
2019-04-23,14555521.0
2019-04-24,7776422.0
2019-04-25,6043279.0
2019-04-26,16055969.0
2019-04-29,12791069.0
2019-04-30,9630003.0
2019-05-01,7845577.0
2019-05-02,435142.0
2019-05-03,3000.0
2019-05-04,1930543.0
2019-05-05,1494738.0
2019-05-06,23756367.0
2019-05-07,54800.0
2019-05-08,20274156.0
2019-05-09,10228957.0
2019-05-11,1283674.0
2019-05-12,104400.0
2019-05-13,13126345.0
2019-05-14,9012213.0
2019-05-15,11436130.0
2019-05-16,124917.0
2019-05-17,1426470.0
2019-05-18,7900.0
2019-05-20,7345450.0
2019-05-21,15520626.0
2019-05-22,12089845.0
2019-05-23,271430.0
2019-05-24,7208427.0
2019-05-27,13728214.0
2019-05-28,9043688.0
2019-05-29,7941210.0
2019-05-31,2835081.0
2019-06-03,16436425.0
2019-06-04,9298682.0
2019-06-05,12475071.0
2019-06-06,10713186.0
2019-06-07,4297477.0
2019-06-08,157640.0
2019-06-10,22968645.0
2019-06-12,15131602.0
2019-06-14,12494691.0
2019-06-15,30094980.0
2019-06-16,16055700.0
2019-06-17,5602230.0
2019-06-18,13865039.0
2019-06-19,16607017.0
2019-06-20,3031498.0
2019-06-21,1589217.0
2019-06-23,55938.0
2019-06-24,4720263.0
2019-06-25,15000559.0
2019-06-26,7108581.0
2019-06-28,12155807.0
2019-06-30,3579028.0
2019-07-02,7509145.0
2019-07-03,19454290.0
2019-07-04,5946336.0
2019-07-05,1178930.0
2019-07-06,28800.0
2019-07-07,22640.0
2019-07-08,6442187.0
2019-07-09,14516942.0
2019-07-10,8349413.0
2019-07-11,558709.0
2019-07-12,1369706.0
2019-07-15,16291110.0
2019-07-16,18008191.0
2019-07-17,10787608.0
2019-07-18,9057951.0
2019-07-19,2204847.0
2019-07-22,5354159.0
2019-07-23,7501940.0
2019-07-24,17995409.0
2019-07-25,14899411.0
2019-07-27,2915972.0
2019-07-28,4081640.0
2019-07-29,242744.0
2019-07-30,9263669.0
2019-07-31,24339132.0
2019-08-01,5787427.0
2019-08-03,12304399.0
2019-08-05,21558430.0
2019-08-06,9559819.0
2019-08-07,13742590.0
2019-08-10,2074081.0
2019-08-11,37759.0
2019-08-12,9533606.0
2019-08-14,12595636.0
2019-08-16,17358945.0
2019-08-17,5510270.0
2019-08-18,1070.0
2019-08-19,8484854.0
2019-08-20,50950.0
2019-08-21,4086291.0
2019-08-22,13412346.0
2019-08-23,9551423.0
2019-08-25,106270.0
2019-08-27,42157000.0
2019-08-28,134930.0
2019-08-29,14861702.0
2019-08-30,3603166.0
2019-08-31,4134786.0
2019-09-02,6991156.0
2019-09-03,62448.0
2019-09-04,2677175.0
2019-09-05,20088156.0
2019-09-06,14865779.0
2019-09-08,164563.0
2019-09-09,17859567.0
2019-09-11,4650384.0
2019-09-12,7973707.0
2019-09-14,9037399.0
2019-09-15,8229242.0
2019-09-16,5452087.0
2019-09-17,2900.0
2019-09-18,3445402.0
2019-09-19,23914650.0
2019-09-20,12014078.0
2019-09-22,7980498.0
2019-09-23,10683000.0
2019-09-24,13475809.0
2019-09-25,4947155.0
2019-09-26,32500000.0
2019-09-27,6858140.0
2019-09-28,3832951.0
2019-09-29,324156.0
2019-09-30,7149438.0
2019-10-01,7540386.0
2019-10-02,9612559.0
2019-10-03,13664840.0
2019-10-04,4500900.0
2019-10-06,22768.0
2019-10-07,4562717.0
2019-10-08,17680245.0
2019-10-09,4731377.0
2019-10-11,8001000.0
2019-10-12,13022000.0
2019-10-13,5433304.0
2019-10-14,11667455.0
2019-10-16,6210283.0
2019-10-18,3508707.0
2019-10-20,764010.0
2019-10-21,9471419.0
2019-10-22,16758676.0
2019-10-23,7388662.0
2019-10-24,5499970.0
2019-10-25,4999470.0
2019-10-27,34000675.0
2019-10-28,11072903.0
2019-10-29,8611081.0
2019-10-30,6355486.0
2019-11-01,1862810.0
2019-11-02,86422.0
2019-11-03,8621019.0
2019-11-04,6176937.0
2019-11-05,9901831.0
2019-11-06,3236838.0
2019-11-07,20006000.0
2019-11-08,1854085.0
2019-11-09,1048000.0
2019-11-11,17814042.0
2019-11-12,7077031.0
2019-11-13,4082435.0
2019-11-14,87205.0
2019-11-15,3600.0
2019-11-16,2863491.0
2019-11-17,5257930.0
2019-11-18,12237201.0
2019-11-19,15960874.0
2019-11-20,5335487.0
2019-11-25,12229821.0
2019-11-26,20478983.0
2019-11-27,4185419.0
2019-11-28,69034.0
2019-11-30,6537000.0
2019-12-01,2500.0
2019-12-02,8036251.0
2019-12-03,15864716.0
2019-12-04,12022388.0
2019-12-05,4855850.0
2019-12-06,2900.0
