Sail Date.,QTY.(KGS)
2015-01-01,22131000.0
2015-01-02,16008.0
2015-01-04,5910214.0
2015-01-05,14564232.0
2015-01-06,3026755.0
2015-01-07,3198240.0
2015-01-09,101756.0
2015-01-10,9349651.0
2015-01-11,4817345.0
2015-01-13,4673743.0
2015-01-14,7935244.0
2015-01-15,22660000.0
2015-01-16,7334201.0
2015-01-18,22583927.0
2015-01-19,8643290.0
2015-01-20,8620382.0
2015-01-21,7955000.0
2015-01-22,8720557.0
2015-01-23,4917897.0
2015-01-25,4667591.0
2015-01-26,5376747.0
2015-01-27,7781848.0
2015-01-28,223055.0
2015-01-29,3572309.0
2015-01-30,4970042.0
2015-01-31,8525581.0
2015-02-01,7150572.0
2015-02-03,7399001.0
2015-02-04,2039703.0
2015-02-05,1428131.0
2015-02-06,13450972.0
2015-02-07,3921859.0
2015-02-08,45286395.0
2015-02-10,7142179.0
2015-02-11,3651519.0
2015-02-13,16842890.0
2015-02-14,7887608.0
2015-02-15,17840329.0
2015-02-17,4866029.0
2015-02-18,20642546.0
2015-02-19,873764.0
2015-02-20,34778824.0
2015-02-21,2737342.0
2015-02-22,15992963.0
2015-02-24,7592251.0
2015-02-25,2940443.0
2015-02-26,297000.0
2015-02-27,8646710.0
2015-02-28,2492767.0
2015-03-01,10282049.0
2015-03-02,25395000.0
2015-03-03,5742029.0
2015-03-04,3611676.0
2015-03-05,1321795.0
2015-03-07,3415058.0
2015-03-08,11499962.0
2015-03-10,7632717.0
2015-03-12,1641499.0
2015-03-13,5298666.0
2015-03-15,3431071.0
2015-03-17,7236120.0
2015-03-19,962042.0
2015-03-20,5963874.0
2015-03-21,2200615.0
2015-03-22,5183863.0
2015-03-23,1775323.0
2015-03-24,5782927.0
2015-03-26,2241319.0
2015-03-27,5503275.0
2015-03-28,4221623.0
2015-03-29,25600406.0
2015-03-31,7857701.0
2015-04-02,10262781.0
2015-04-03,10471229.0
2015-04-04,4119118.0
2015-04-06,7123956.0
2015-04-07,4569761.0
2015-04-09,2684223.0
2015-04-10,9837553.0
2015-04-11,3772721.0
2015-04-12,40665.0
2015-04-14,11800818.0
2015-04-15,3833314.0
2015-04-16,4080285.0
2015-04-17,3964133.0
2015-04-18,3999263.0
2015-04-21,6198955.0
2015-04-22,6893904.0
2015-04-23,18570416.0
2015-04-24,11501394.0
2015-04-25,1860.0
2015-04-26,10751870.0
2015-04-27,141987.0
2015-04-28,8914017.0
2015-04-29,1157.0
2015-04-30,3289106.0
2015-05-01,13118119.0
2015-05-02,44467134.0
2015-05-03,2634391.0
2015-05-04,9240000.0
2015-05-05,10308242.0
2015-05-07,10239777.0
2015-05-08,9075373.0
2015-05-09,4143796.0
2015-05-11,8852000.0
2015-05-12,8686239.0
2015-05-13,5473215.0
2015-05-14,5168248.0
2015-05-15,8905529.0
2015-05-16,3277649.0
2015-05-17,48368743.0
2015-05-19,10535966.0
2015-05-20,5533506.0
2015-05-21,3997530.0
2015-05-22,9642828.0
2015-05-25,4294628.0
2015-05-26,14940363.0
2015-05-27,9577664.0
2015-05-28,8819290.0
2015-05-29,8728816.0
2015-05-30,7783716.0
2015-05-31,2898061.0
2015-06-01,198000.0
2015-06-02,11096584.0
2015-06-03,7309807.0
2015-06-04,2110445.0
2015-06-05,18020443.0
2015-06-08,553118.0
2015-06-09,14245835.0
2015-06-10,13426069.0
2015-06-11,7406260.0
2015-06-12,5602509.0
2015-06-13,35669453.0
2015-06-14,39835816.0
2015-06-16,8529178.0
2015-06-17,2977007.0
2015-06-18,1882639.0
2015-06-19,14841647.0
2015-06-20,697049.0
2015-06-23,8733473.0
2015-06-24,1515569.0
2015-06-25,23838954.0
2015-06-26,13696987.0
2015-06-27,12981174.0
2015-06-28,5306348.0
2015-06-30,10940971.0
2015-07-01,4116911.0
2015-07-02,7280735.0
2015-07-03,464455.0
2015-07-04,28272332.0
2015-07-05,5225000.0
2015-07-07,9366868.0
2015-07-08,9279203.0
2015-07-09,5630684.0
2015-07-10,10388950.0
2015-07-11,3838504.0
2015-07-12,25200000.0
2015-07-13,1302546.0
2015-07-14,1508000.0
2015-07-15,18717462.0
2015-07-16,4419092.0
2015-07-18,1944243.0
2015-07-19,9291661.0
2015-07-20,11574351.0
2015-07-21,9058756.0
2015-07-22,216275.0
2015-07-23,6855691.0
2015-07-24,7275985.0
2015-07-27,1332827.0
2015-07-28,11929280.0
2015-07-29,5374720.0
2015-07-30,21812366.0
2015-07-31,3146000.0
2015-08-01,9061698.0
2015-08-04,8862693.0
2015-08-05,17041577.0
2015-08-06,5176616.0
2015-08-07,8234400.0
2015-08-09,142794.0
2015-08-10,37294000.0
2015-08-11,14108921.0
2015-08-12,10666850.0
2015-08-13,2319204.0
2015-08-14,3720260.0
2015-08-15,2358835.0
2015-08-16,8212172.0
2015-08-17,36271046.0
2015-08-18,9828643.0
2015-08-19,7344928.0
2015-08-20,2460284.0
2015-08-21,3694765.0
2015-08-22,1432260.0
2015-08-23,1585076.0
2015-08-24,10464536.0
2015-08-25,6681059.0
2015-08-26,13667363.0
2015-08-27,3627673.0
2015-08-28,4742320.0
2015-08-29,1363844.0
2015-08-30,6746169.0
2015-09-01,25765698.0
2015-09-03,4008485.0
2015-09-04,1501253.0
2015-09-05,10451622.0
2015-09-06,4232726.0
2015-09-07,5938875.0
2015-09-08,6938877.0
2015-09-09,19275505.0
2015-09-10,3103992.0
2015-09-11,6336520.0
2015-09-13,37474541.0
2015-09-15,18185010.0
2015-09-16,780977.0
2015-09-17,5848251.0
2015-09-18,3848089.0
2015-09-19,13455764.0
2015-09-22,12476042.0
2015-09-23,2798459.0
2015-09-24,2967738.0
2015-09-25,3925493.0
2015-09-26,1999000.0
2015-09-28,2387787.0
2015-09-29,36185160.0
2015-09-30,3363677.0
2015-10-01,4847875.0
2015-10-02,6064843.0
2015-10-04,9021380.0
2015-10-05,2520116.0
2015-10-06,11038671.0
2015-10-07,10502947.0
2015-10-08,20985080.0
2015-10-09,8717050.0
2015-10-10,607006.0
2015-10-11,49510378.0
2015-10-12,6655091.0
2015-10-13,13619665.0
2015-10-14,4584801.0
2015-10-15,5161468.0
2015-10-16,4748362.0
2015-10-17,20980530.0
2015-10-20,19220925.0
2015-10-21,4639062.0
2015-10-22,3180007.0
2015-10-23,11796784.0
2015-10-24,7706699.0
2015-10-26,29146765.0
2015-10-27,14153548.0
2015-10-28,2957963.0
2015-10-29,4739045.0
2015-10-30,5512821.0
2015-11-01,36000000.0
2015-11-03,9931673.0
2015-11-04,2382515.0
2015-11-05,26843266.0
2015-11-06,5304613.0
2015-11-07,11734.0
2015-11-08,848954.0
2015-11-09,4834483.0
2015-11-10,9027051.0
2015-11-11,3372027.0
2015-11-12,5844062.0
