Sail Date.,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
30-Jun,10940971,8560593,10957023,4526775,3579028,8214750,5193269,6234611,8412986,3579028.0,10940971.0,8412986.000000004,10957023.0,8412985.999999996
01-Jul,4116911,11452551,236911,0,0,6921794,16664381,9780919,5803691,0.0,4116911.0,5803690.999999998,236910.9999999928,5803690.999999952
02-Jul,7280735,99594,5316480,6070490,7509145,10580540,5691543,3446428,10856972,7509144.999999995,7280735.0,10856972.000000004,5316480.000000001,10856972.000000004
03-Jul,464455,0,6778694,21750113,19454290,7982816,0,8656507,0,19454290.000000004,464455.00000000326,2.00566319108475e-09,6778694.000000004,6.480695446953177e-08
04-Jul,28272332,8613660,5755504,11605737,5946336,0,6646139,0,7115818,5946336.000000005,28272332.0,7115818.000000001,5755503.999999999,7115818.000000025
05-Jul,5225000,10191290,0,0,1178930,236102,1485420,4719179,0,1178929.999999997,5224999.999999997,0.0,0.0,0.0
06-Jul,0,0,2464195,213602,28800,8728000,8125918,3815433,5319177,28799.999999989526,0.0,5319177.000000001,2464194.9999999963,5319176.999999959
07-Jul,9366868,1246697,42417242,0,22640,3401617,5127179,4040280,7283532,22639.999999993262,9366868.000000004,7283532.000000009,42417242.0,7283532.000000027
08-Jul,9279203,8923320,0,3525538,6442187,19614703,0,0,4809108,6442187.000000003,9279202.999999996,4809107.999999999,3.5033735912293196e-09,4809107.999999984
09-Jul,5630684,538600,5714500,21871830,14516942,6413505,11342555,21803227,7347730,14516942.000000004,5630684.000000007,7347730.000000003,5714499.999999997,7347730.000000045
10-Jul,10388950,44396456,8038071,18899997,8349413,8189980,12384010,4142947,2942276,8349413.00000002,10388950.0,2942275.9999999986,8038070.999999997,2942276.000000015
11-Jul,3838504,0,8079387,5508744,558709,42942257,1563436,10993100,3561567,558709.0000000033,3838504.000000001,3561567.0000000065,8079387.0,3561566.999999974
12-Jul,25200000,15902328,0,47498200,1369706,41000,0,8935409,5085491,1369706.00000002,25200000.000000004,5085491.000000012,0.0,5085491.000000062
13-Jul,1302546,2227927,10124626,0,0,10567343,5679212,6926234,12599800,0.0,1302546.0000000035,12599800.0,10124625.999999998,12599799.999999963
14-Jul,1508000,10404600,0,1657799,0,10177241,4618139,10460000,0,0.0,1507999.9999999998,0.0,0.0,0.0
15-Jul,18717462,11083221,9789221,598519,16291110,7776972,2917720,6137302,14199346,16291110.000000004,18717462.0,14199345.999999993,9789221.00000001,14199346.000000022
16-Jul,4419092,3391312,4566865,22433866,18008191,7826244,0,0,6464120,18008191.000000004,4419092.000000001,6464120.000000003,4566865.000000006,6464120.000000057
17-Jul,0,1724936,11995832,22152896,10787608,0,290436,8307274,0,10787608.0,4.825993561082799e-09,5.557178388289332e-09,11995832.0,5.045876605436206e-08
18-Jul,1944243,8310286,11900526,0,9057951,0,11971524,10591304,46750,9057950.999999993,1944243.000000001,46749.99999999668,11900525.999999998,46750.000000001855
19-Jul,9291661,27061681,1330372,0,2204847,1179974,3795052,12020722,15492936,2204847.0000000047,9291661.000000004,15492935.999999993,1330372.0000000012,15492935.999999959
20-Jul,11574351,1484615,47567806,2899517,0,0,9207118,1136581,129589,0.0,11574351.000000004,129589.00000001278,47567805.99999999,129589.0000000484
21-Jul,9058756,4142264,4442000,15000000,0,8904006,5166855,2625720,7295383,0.0,9058756.0,7295383.0000000065,4441999.999999995,7295382.9999999935
22-Jul,216275,11874228,10454651,161671,5354159,12019123,16063000,25484573,9475381,5354158.999999999,216275.000000008,9475380.999999996,10454650.999999994,9475380.99999997
23-Jul,6855691,10992908,3288838,5212949,7501940,15009560,16078543,3087563,18673864,7501939.999999997,6855691.000000002,18673864.0,3288837.999999999,18673863.99999998
24-Jul,7275985,0,10766119,12171014,17995409,0,101116,805868,0,17995409.0,7275984.999999999,0.0,10766119.000000006,5.942274583503604e-08
25-Jul,0,4487456,9451009,28226649,14899411,9000,4860677,5023573,17530795,14899411.0,9.228874060357783e-09,17530795.000000007,9451009.000000002,17530795.000000052
26-Jul,0,7951784,0,0,0,23005400,0,646836,5467339,0.0,0.0,5467339.0,7.141461219370694e-10,5467338.999999949
27-Jul,1332827,5219410,10007625,23280,2915972,0,7614072,5499770,483013,2915971.9999999925,1332827.0,483012.99999999953,10007624.999999998,483012.99999998405
28-Jul,11929280,5529792,18557225,102930,4081640,16138219,13637281,0,12792440,4081639.9999999935,11929280.0,12792440.000000004,18557225.0,12792439.999999993
29-Jul,5374720,3876442,277538,2679167,242744,7608742,8054351,7653291,4042786,242743.99999999464,5374719.999999998,4042786.0,277537.9999999956,4042785.9999999655
30-Jul,21812366,0,3268276,4429270,9263669,2130148,0,5350362,0,9263669.000000004,21812366.0,0.0,3268276.000000003,2.6122506824322045e-08
31-Jul,3146000,0,11198639,56819045,24339132,12079053,108790,199088,6419261,24339132.00000001,3146000.0000000075,6419261.000000018,11198639.000000002,6419261.000000143
01-Aug,9061698,5157190,0,14984684,5787427,0,4777428,3871220,5315470,5787427.0,9061698.0,5315470.000000002,0.0,5315470.000000007
02-Aug,0,13020235,9468739,262167,0,4917460,17490,5437619,6291544,0.0,2.6530751767232317e-09,6291543.999999999,9468739.0,6291543.999999967
03-Aug,0,4919249,4963269,0,12304399,0,9265145,695390,7344040,12304398.999999989,0.0,7344039.999999995,4963269.000000002,7344039.999999994
04-Aug,8862693,4174369,9692730,1540830,0,8762928,0,0,6731550,0.0,8862693.0,6731550.000000003,9692730.0,6731549.99999998
05-Aug,17041577,20068685,0,2324929,21558430,0,341461,7611249,8756537,21558430.00000001,17041577.0,8756536.999999989,1.0921212378889322e-08,8756537.000000034
06-Aug,5176616,30172,2522223,13699468,9559819,4727058,7880958,10853651,2423961,9559819.0,5176616.000000001,2423961.0000000014,2522222.9999999977,2423961.0000000177
07-Aug,8234400,0,11161214,14485663,13742590,21415009,0,7540838,1437103,13742590.000000004,8234400.000000001,1437103.0000000042,11161214.000000004,1437103.0000000452
08-Aug,0,4242121,0,7105350,0,12012685,3857432,20160730,3163628,0.0,4.688659679846261e-09,3163628.0,0.0,3163627.9999999665
09-Aug,142794,13175575,8897377,13322104,0,9005210,0,6708169,7875000,1.6594058511337132e-09,142794.00000000506,7875000.000000005,8897376.999999996,7874999.999999987
10-Aug,37294000,37074899,14822592,0,2074081,17009250,6902010,0,415552,2074081.000000021,37293999.99999999,415551.9999999964,14822592.000000002,415552.0000000037
11-Aug,14108921,6137668,8456249,1240362,37759,13938543,2425581,4998893,0,37759.00000000104,14108920.999999996,1.251464709639549e-09,8456249.0,0.0
12-Aug,10666850,10338098,2668708,1852822,9533606,3000,2122819,51287638,4510585,9533606.000000011,10666850.000000017,4510584.999999986,2668708.0,4510584.999999996
13-Aug,2319204,10537575,5002161,9594678,0,8554198,0,6112810,14618690,0.0,2319204.0000000056,14618690.000000004,5002160.999999999,14618689.999999974
14-Aug,3720260,26765817,3093461,22302821,12595636,1410200,5706351,5001620,8326886,12595636.000000011,3720260.0000000047,8326885.999999999,3093461.0,8326886.000000026
15-Aug,2358835,2905899,3564308,5750565,0,8368382,5465567,50688,3708581,0.0,2358834.999999998,3708581.000000004,3564307.9999999963,3708580.999999975
16-Aug,8212172,10259136,3024760,0,17358945,9762844,1445566,4398451,9665184,17358945.000000004,8212171.999999999,9665183.999999993,3024760.000000009,9665184.000000011
17-Aug,36271046,3140776,7195844,554101,5510270,8980460,0,5771511,1385247,5510270.000000007,36271045.99999999,1385246.9999999972,7195844.000000003,1385247.000000019
18-Aug,9828643,4248622,10600700,0,1070,0,10445197,4512209,6338640,1069.9999999923532,9828643.0,6338640.000000001,10600699.999999996,6338639.9999999795
19-Aug,7344928,8169538,717185,9819569,8484854,0,7324238,7288788,0,8484854.0,7344927.999999999,0.0,717184.9999999978,9.903033060254529e-09
20-Aug,2460284,9867448,32801978,17557100,50950,9531066,0,0,11410265,50950.00000000056,2460284.000000008,11410265.000000017,32801978.0,11410265.000000034
21-Aug,3694765,0,9301648,21541719,4086291,8827783,9159437,0,815513,4086290.9999999977,3694765.0,815513.0000000107,9301647.999999994,815513.000000025
22-Aug,1432260,3415142,8974146,6957576,13412346,13524077,6099892,23884,8093688,13412345.999999996,1432260.0000000002,8093688.000000001,8974146.000000004,8093688.000000015
23-Aug,1585076,12739317,0,0,9551423,156181,0,7516665,14923916,9551422.999999996,1585076.0000000042,14923915.999999993,5.483116183313541e-09,14923915.999999978
24-Aug,10464536,2377908,8042964,1500478,0,12704853,14860706,5204816,1580209,0.0,10464535.999999996,1580209.0000000035,8042963.9999999935,1580208.999999978
25-Aug,6681059,3659061,1633483,20642,106270,0,2979621,0,15173355,106269.99999999034,6681059.000000001,15173355.0,1633483.0000000002,15173354.999999963
26-Aug,13667363,7139421,41146433,0,0,6115661,341300,0,6676952,0.0,13667363.000000004,6676952.000000008,41146433.00000001,6676952.000000029
27-Aug,3627673,20089850,4698962,0,42157000,43491527,0,10903642,1037755,42157000.00000002,3627672.999999999,1037754.999999984,4698962.000000022,1037755.0000000693
28-Aug,4742320,5289364,4143876,16887307,134930,5263893,3268417,0,4106768,134929.99999999808,4742320.0,4106768.000000007,4143875.999999995,4106767.999999997
29-Aug,1363844,15524576,4192390,6668187,14861702,0,6660976,0,0,14861702.0,1363843.999999998,0.0,4192390.000000003,2.3133907234296203e-08
30-Aug,6746169,3600000,8509958,0,3603166,6169764,405372,4605166,3454480,3603165.999999996,6746168.999999999,3454479.999999999,8509958.000000002,3454479.999999988
31-Aug,0,12087224,0,1183093,4134786,11617274,9980707,22931769,17774000,4134785.999999999,8.855622135134007e-09,17773999.999999996,0.0,17773999.999999955
01-Sep,25765698,3056490,0,3000,0,5200,3968102,289329,0,0.0,25765697.99999999,0.0,0.0,0.0
02-Sep,0,5390342,9984384,710997,6991156,15739660,8525018,0,20809967,6991155.999999992,3.631881830964529e-09,20809967.000000004,9984384.000000002,20809966.999999978
03-Sep,4008485,5868954,13620109,31335530,62448,10300037,17880424,14646441,0,62448.00000000368,4008485.000000006,1.5084879123605788e-08,13620108.999999983,3.181048668920994e-08
04-Sep,1501253,159818,5632254,0,2677175,4101525,1041780,4962179,1125217,2677174.9999999925,1501252.9999999993,1125216.9999999993,5632254.0,1125216.9999999793
05-Sep,10451622,3660363,0,8608839,20088156,300736,6123058,73688,879015,20088156.0,10451621.999999996,879014.9999999946,4.8712536226958045e-09,879015.0000000411
06-Sep,4232726,3916686,141170,0,14865779,0,1523321,3551673,6662883,14865778.999999996,4232725.999999999,6662882.999999993,141170.00000000617,6662883.000000003
07-Sep,5938875,2517922,0,1887519,0,9694900,12158762,4690239,9460438,0.0,5938874.999999999,9460438.0,0.0,9460437.999999955
08-Sep,6938877,5075260,19886910,340036,164563,0,0,0,0,164562.99999999482,6938876.999999999,3.0850060284137726e-09,19886910.0,4.3655745685100555e-11
09-Sep,19275505,9121322,119932,7005375,17859567,20757804,2254643,6280162,10408369,17859567.00000001,19275505.0,10408368.999999996,119932.00000000876,10408369.00000003
10-Sep,3103992,0,9469267,1598446,0,11171164,1901237,2920463,6130439,0.0,3103992.0,6130439.000000003,9469267.0,6130438.999999974
11-Sep,6336520,28366913,3331655,16482876,4650384,0,10081754,4653053,5357779,4650384.000000007,6336520.000000004,5357778.999999999,3331654.999999995,5357778.999999996
12-Sep,0,3267896,38419883,3289168,7973707,754420,3153582,0,5992247,7973706.9999999935,5.3153329268569045e-09,5992247.000000007,38419883.00000001,5992247.000000044
13-Sep,37474541,4219824,0,7495000,0,23833131,0,2185993,1389866,1.1292166329406666e-08,37474540.99999999,1389866.0000000026,4.3655745685100555e-10,1389866.000000002
14-Sep,0,20321563,8744842,20052,9037399,7366888,7472209,5226090,0,9037399.0,0.0,0.0,8744842.0,0.0
15-Sep,18185010,5047066,0,5173234,8229242,0,0,0,14829921,8229241.999999998,18185010.0,14829920.999999996,4.838511813431978e-09,14829921.0
16-Sep,780977,83700,1267642,2578430,5452087,0,710129,5773770,8201994,5452086.999999993,780977.0000000019,8201993.999999997,1267642.000000001,8201993.9999999795
17-Sep,5848251,361943,6835141,10272056,2900,7377900,9019900,14099755,0,2899.9999999973115,5848251.000000002,4.401954356580973e-09,6835140.999999993,0.0
18-Sep,3848089,0,3102602,0,3445402,10116472,0,14501000,3229607,3445401.9999999967,3848089.0000000014,3229606.999999997,3102602.0000000005,3229606.999999976
19-Sep,13455764,4071086,20721811,21883464,23914650,0,3206708,5055215,8368315,23914650.000000007,13455764.000000004,8368315.000000003,20721811.000000007,8368315.000000103
20-Sep,0,7769384,0,0,12014078,9567827,46386461,10213103,8664443,12014077.999999983,0.0,8664443.0,0.0,8664442.999999974
21-Sep,0,7377954,9305279,3056168,0,2381939,6041599,4767020,41900000,0.0,1.3083419592603553e-08,41900000.0,9305279.000000004,41899999.99999994
22-Sep,12476042,7444254,47254,15734840,7980498,32069682,2922483,0,0,7980498.000000008,12476041.999999996,5.020410753786564e-09,47254.00000000088,1.2277325822651619e-08
23-Sep,2798459,2287803,7042800,0,10683000,4809306,236238,0,7164653,10682999.999999993,2798458.999999999,7164652.999999996,7042800.000000005,7164652.999999998
24-Sep,2967738,0,9977960,0,13475809,241064,0,6289767,5336755,13475808.999999996,2967738.0000000014,5336754.999999995,9977960.000000004,5336755.000000016
25-Sep,3925493,2257804,0,22183862,4947155,3930803,7390665,3673561,0,4947155.0,3925493.0,6.4301275415346035e-09,0.0,1.6239937394857407e-08
26-Sep,1999000,7132539,0,13602822,32500000,0,2025698,0,0,32500000.000000004,1998999.999999998,0.0,1.1261363397352396e-08,8.865958607052609e-08
27-Sep,0,6669212,8383559,7203770,6858140,0,44551000,8805992,4910977,6858139.999999987,0.0,4910977.000000004,8383558.999999982,4910976.999999988
28-Sep,2387787,2435446,12797524,2524588,3832951,10491115,10751882,0,0,3832950.999999993,2387786.999999997,3.999957698397338e-09,12797523.999999998,0.0
29-Sep,36185160,6991916,167876,1143869,324156,15101054,0,3308234,16455647,324156.0000000063,36185160.0,16455646.999999996,167876.00000000364,16455646.999999978
30-Sep,3363677,32984806,8000673,0,7149438,30816008,971897,0,7838118,7149438.000000012,3363676.9999999995,7838117.999999995,8000673.000000006,7838117.999999969
01-Oct,4847875,0,0,12039549,7540386,0,4505465,11169720,23515791,7540385.999999994,4847875.000000008,23515791.0,1.2714735930785535e-09,23515790.999999993
02-Oct,6064843,0,14054931,5345615,9612559,150514,2558108,3705553,1642537,9612558.999999996,6064843.0,1642537.000000001,14054931.000000002,1642537.0000000254
03-Oct,0,14814527,5946877,0,13664840,13213360,0,10935600,0,13664840.000000004,1.2081317359823043e-09,0.0,5946877.000000006,1.0266376193612814e-08
04-Oct,9021380,3787505,129181,4529131,4500900,0,6041228,9554871,0,4500899.999999997,9021379.999999996,0.0,129180.99999999712,0.0
05-Oct,2520116,2173490,150401,2314998,0,5749440,7097826,735516,6573029,0.0,2520115.999999998,6573029.000000001,150400.9999999964,6573028.999999961
06-Oct,11038671,3763209,9578666,11375640,22768,23155378,43101569,8386680,12134811,22767.999999991905,11038671.0,12134811.000000011,9578665.999999983,12134810.999999974
07-Oct,10502947,2097472,236718,7874100,4562717,17718116,0,9420657,310247,4562717.000000004,10502947.0,310247.0000000006,236718.00000000015,310246.9999999941
08-Oct,20985080,8752701,7318684,847018,17680245,9753863,2526461,0,26448,17680245.000000007,20985080.0,26447.9999999936,7318684.000000007,26448.000000038086
09-Oct,8717050,802068,22072766,12053369,4731377,56205,1712520,5209030,2701871,4731376.999999998,8717050.000000004,2701871.000000007,22072766.0,2701871.000000037
10-Oct,607006,21954831,8405775,15571357,0,24319354,10276619,2412327,4026716,6.449661778176639e-09,607006.0000000012,4026716.000000008,8405774.999999993,4026715.9999999832
11-Oct,49510378,7360722,19422806,0,8001000,0,2219053,6263797,4476984,8001000.000000011,49510377.99999999,4476983.999999996,19422806.000000007,4476984.000000053
12-Oct,6655091,2713848,1200872,2428682,13022000,6993630,6948647,0,2724800,13021999.999999996,6655090.999999995,2724799.9999999963,1200872.0000000026,2724800.0000000056
13-Oct,13619665,18162614,3433181,29210,5433304,6194890,3585988,0,10591513,5433304.000000002,13619664.999999996,10591512.999999996,3433181.000000003,10591512.999999981
14-Oct,4584801,6125940,32525,317996,11667455,7905901,8416525,1655840,20352679,11667454.999999993,4584801.000000002,20352679.0,32525.000000004628,20352678.999999985
15-Oct,5161468,22131332,49235418,4630998,0,8057009,0,0,2813,5.159283819584816e-09,5161468.000000005,2813.0000000103937,49235418.0,2813.000000040134
16-Oct,4748362,0,1166536,20515716,6210283,24989000,4707583,6425046,2955379,6210283.000000003,4748362.0,2955379.000000008,1166535.9999999977,2955379.0000000126
17-Oct,20980530,8329199,15764683,8443089,0,460808,5550411,12049023,7110085,3.322109780654221e-09,20980530.000000004,7110085.000000003,15764682.999999994,7110085.00000001
18-Oct,0,4528408,1947152,0,3508707,3933777,7820510,23050598,16017009,3508706.999999994,8.863690801363483e-09,16017008.999999996,1947151.9999999984,16017008.999999959
19-Oct,0,0,0,1857947,0,9151225,5209676,8197538,588920,0.0,0.0,588920.0000000002,0.0,588919.9999999624
20-Oct,19220925,8296115,17312163,41130000,764010,0,12096898,0,11882075,764010.0000000069,19220925.000000007,11882075.00000002,17312162.999999985,11882075.000000067
21-Oct,4639062,2412088,4042706,0,9471419,6665969,0,4485302,10068806,9471418.999999996,4639062.000000001,10068805.999999996,4042706.000000005,10068805.999999993
22-Oct,3180007,9047829,0,9140810,16758676,0,6622,5073551,0,16758676.000000004,3180006.9999999995,0.0,4.94628693559207e-09,3.3971800568090066e-08
23-Oct,11796784,0,4057446,7301000,7388662,255840,8288296,1569622,2092876,7388661.999999996,11796783.999999996,2092876.0000000007,4057445.9999999977,2092876.0000000112
24-Oct,7706699,12495889,12074557,11448842,5499970,0,12984319,7952445,6745,5499970.000000001,7706699.000000001,6745.000000002252,12074556.999999994,6745.000000015505
25-Oct,0,2864108,2695029,0,4999470,654615,5732593,2138387,7159621,4999469.99999999,0.0,7159620.999999997,2695028.9999999995,7159620.999999973
26-Oct,29146765,3534623,0,14266411,0,18301300,9232769,0,3584497,5.745050578348798e-09,29146764.99999999,3584497.0000000065,0.0,3584497.0000000037
27-Oct,14153548,48838603,6391650,6142620,34000675,9058470,54685,0,6192257,34000675.00000003,14153547.999999996,6192256.999999982,6391650.000000019,6192257.000000065
28-Oct,2957963,0,0,0,11072903,0,9527488,8353272,0,11072902.999999993,2957962.999999998,0.0,0.0,1.6880221664905548e-09
29-Oct,4739045,9039898,10804808,15263603,8611081,3111035,0,2647564,8788078,8611081.0,4739045.000000003,8788078.000000004,10804808.000000002,8788078.000000026
30-Oct,5512821,0,3746827,6741189,6355486,9000000,2712651,14513500,0,6355485.999999999,5512821.000000002,0.0,3746826.999999999,1.3496901374310255e-09
31-Oct,0,17272,7765578,20218210,0,5166343,11940446,0,3467217,0.0,9.665448434797051e-10,3467217.000000011,7765577.999999991,3467217.0000000037
01-Nov,36000000,5389824,1595750,0,1862810,465770,0,5097010,1190527,1862810.0000000056,35999999.99999999,1190526.999999995,1595750.0000000014,1190527.000000001
02-Nov,0,2120038,1266193,1890676,86422,12017858,2131999,1628624,0,86421.99999999355,0.0,1.2488072798078063e-09,1266192.9999999974,0.0
03-Nov,9931673,8837669,4137002,0,8621019,0,2259404,42340000,13898392,8621019.000000007,9931673.000000011,13898391.999999989,4137002.0000000014,13898391.999999985
04-Nov,2382515,11341994,1032318,24980,6176937,5496437,12729991,4146576,322549,6176936.999999995,2382514.9999999967,322548.9999999962,1032317.9999999969,322548.99999997485
05-Nov,26843266,1343589,9863065,8145147,9901831,13058879,673456,18951793,1382566,9901831.000000011,26843266.0,1382565.9999999984,9863065.000000002,1382566.0000000386
06-Nov,5304613,0,2958304,21163538,3236838,0,10753622,1085019,0,3236837.999999996,5304613.0,8.105416782200336e-09,2958303.999999992,1.66164682013914e-08
07-Nov,11734,26357839,7965329,6218594,20006000,10245740,1413292,6662335,14533840,20006000.000000007,11734.000000005926,14533839.999999993,7965329.00000001,14533840.000000019
08-Nov,848954,10981971,4000650,0,1854085,44058972,5009923,5252417,391086,1854085.0000000044,848953.9999999969,391086.00000000256,4000650.0,391085.9999999565
09-Nov,4834483,9232032,3649548,18071770,1048000,0,11002652,2649485,16384734,1047999.9999999958,4834483.000000006,16384734.000000007,3649547.999999994,16384733.999999993
10-Nov,9027051,4698022,5991636,0,0,4999415,31232529,1712401,3454161,0.0,9027050.999999996,3454161.000000004,5991635.999999987,3454160.999999967
11-Nov,3372027,5508018,0,8650259,17814042,9237187,4000150,4177698,12241001,17814041.999999996,3372027.000000002,12241000.999999996,6.471964297816157e-09,12241001.000000019
12-Nov,5844062,0,524616,0,7077031,5775607,2290794,9483553,3004455,7077030.999999995,5844061.999999999,3004454.999999996,524616.0000000014,3004454.999999985
13-Nov,6882852,4977558,7645628,11654321,4082435,9671247,13075994,4496906,9404457,4082434.9999999967,6882852.000000002,9404457.000000004,7645627.999999994,9404456.999999996
14-Nov,0,2257444,6435619,0,87205,1115136,380209,2575472,0,87204.9999999916,0.0,4.9052317763198516e-11,6435618.999999998,0.0
15-Nov,1867024,28989836,20700,8749572,3600,245773,2901144,3059452,60245423,3599.9999999956026,1867024.0000000184,60245422.99999999,20700.000000006203,60245422.99999992
16-Nov,10566689,0,0,48336,2863491,16138313,6527787,0,0,2863490.999999996,10566688.999999993,3.7834979593753815e-10,0.0,0.0
17-Nov,11878398,7849625,5821248,0,5257930,11102959,12287730,14889599,5177664,5257930.0,11878398.0,5177663.999999997,5821247.999999997,5177663.999999983
18-Nov,1213966,5934761,43262000,9133986,12237201,0,0,389134,1353002,12237201.0,1213966.0000000058,1353002.000000008,43262000.00000001,1353002.000000077
19-Nov,2749175,18001000,28210306,11342897,15960874,1285366,2013029,8966680,3289054,15960874.000000007,2749175.000000007,3289054.0000000005,28210306.0,3289054.000000063
20-Nov,16109966,1975273,3426764,14192227,5335487,56258760,10281403,4823839,28247223,5335487.000000007,16109966.0,28247223.00000001,3426764.000000003,28247222.99999998
21-Nov,4851064,8452444,14614179,5849331,0,3717346,7800114,7487285,3902975,0.0,4851064.000000002,3902975.0000000033,14614178.999999994,3902974.99999999
22-Nov,0,63339911,5598992,6287570,0,27865883,3959596,1138594,6187009,2.3655432414727125e-08,1.8046489395439567e-09,6187008.999999994,5598992.0,6187008.999999943
23-Nov,2102122,11715736,0,399178,0,5725850,4601761,5309710,2436446,0.0,2102121.999999999,2436445.999999997,0.0,2436445.9999999567
24-Nov,24219603,2487301,4153669,1050496,0,0,2865198,0,4848188,0.0,24219603.0,4848187.999999999,4153668.999999999,4848187.999999989
25-Nov,1580277,6492842,57018613,0,12229821,806737,0,6381499,5901,12229821.0,1580277.000000008,5901.000000007113,57018613.00000001,5901.000000082975
26-Nov,5256992,1547791,9671081,35669496,20478983,27108,0,2816991,13645860,20478983.000000004,5256992.000000008,13645860.000000007,9671081.000000004,13645860.000000093
27-Nov,3082533,0,6483264,6526879,4185419,5234294,2070020,1963433,0,4185418.9999999935,3082532.9999999986,2.321030478924513e-09,6483263.999999998,0.0
28-Nov,40143886,13432599,12672618,0,69034,3300,1129871,6505837,4026155,69034.00000000978,40143885.99999999,4026154.999999997,12672618.0,4026155.0000000107
29-Nov,9350122,11632028,400000,0,0,1215979,45791271,7304887,7919317,0.0,9350121.999999996,7919317.0,399999.99999998126,7919316.999999946
30-Nov,4573529,2220461,7861500,5994799,6537000,12305384,10957766,1218561,3644220,6536999.999999994,4573528.999999997,3644220.0000000033,7861499.999999997,3644219.9999999986
01-Dec,9788154,1013241,2103613,0,2500,0,0,429690,4270364,2499.999999992865,9788153.999999996,4270363.999999999,2103612.9999999995,4270363.999999974
02-Dec,426367,8831642,342187,833130,8036251,0,3915460,5594788,195112,8036250.999999996,426366.9999999989,195111.99999999427,342187.0000000004,195111.999999984
03-Dec,24318435,0,0,10396972,15864716,4199850,3495823,11035990,9775121,15864716.000000004,24318435.0,9775120.999999993,5.2241375669837e-09,9775121.000000034
04-Dec,5866403,499134,1432295,26564447,12022388,6886440,13077655,3196333,1337889,12022388.0,5866402.999999999,1337889.0000000072,1432294.9999999944,1337889.0000000447
05-Dec,0,41469554,15286909,5717888,4855850,3443932,3758110,3763807,433088,4855850.000000011,2.820427260978262e-09,433087.99999999575,15286909.0,433087.9999999911
06-Dec,30070,11168533,178053,42001,2900,4463932,6289180,18798787,11003927,2899.999999996517,30070.000000006145,11003926.999999996,178052.99999999697,11003926.999999952
07-Dec,5231478,3154659,1224378,1629804,0,1968743,2356681,4125043,0,0.0,5231477.999999997,0.0,1224377.9999999972,0.0
08-Dec,16003407,5666504,6522786,4200000,9248174,8939585,0,0,5236574,9248174.000000004,16003406.999999996,5236573.999999998,6522786.000000005,5236574.000000013
09-Dec,2427808,11733014,0,7634580,5881769,10600000,1637114,12330052,14103034,5881769.000000001,2427808.000000005,14103034.0,1.7880665836855771e-09,14103033.999999981
10-Dec,6506790,0,14836959,13755130,9289219,8430311,13627902,6642507,3148037,9289218.999999996,6506790.000000002,3148037.0000000065,14836958.999999996,3148037.0000000335
11-Dec,1472739,5000165,2581662,0,4466268,2560530,40411526,5019166,0,4466267.999999985,1472738.9999999949,1.0695657692849634e-09,2581661.999999984,0.0
12-Dec,108790,2712383,6476912,23662498,76804,6598287,4076977,1313867,0,76803.99999999843,108790.00000000138,1.1007898592652056e-08,6476911.999999993,1.1757947504520416e-08
13-Dec,0,2573396,8763864,6397738,4750300,17315208,2146020,0,7071317,4750299.999999996,5.06536348211417e-10,7071317.000000005,8763864.0,7071316.99999999
14-Dec,5735984,8069313,59318,1983968,0,335863,6166575,22237157,5755537,0.0,5735984.000000005,5755536.999999995,59317.999999995554,5755536.999999962
15-Dec,10828486,4718130,0,10621560,164557,3435597,12246656,45663987,8956778,164557.00000000503,10828486.000000011,8956777.999999996,0.0,8956777.999999974
16-Dec,1398691,347930,1896706,5458773,36370222,1110486,518917,3066974,10685862,36370222.0,1398691.0000000014,10685861.999999983,1896706.0000000168,10685862.000000067
17-Dec,5919119,5356834,6906847,4386388,3891659,10492850,0,8747387,194345,3891659.000000001,5919119.000000001,194344.99999999985,6906847.0,194344.99999999293
18-Dec,4660480,2996065,18643164,15744972,10416901,0,4959000,3193823,4742045,10416901.0,4660480.000000003,4742045.000000005,18643164.0,4742045.000000046
19-Dec,24850,0,30521326,223200,338071,19341972,6821572,61172,68520,338070.9999999926,24850.00000000036,68520.00000001026,30521325.999999996,68520.00000000416
20-Dec,14463000,3237952,7761030,8422138,9427530,19188961,2826443,7090134,8169778,9427530.000000004,14463000.0,8169778.000000002,7761030.000000003,8169778.000000016
21-Dec,5411976,40049165,0,208917,0,9603147,3027537,8264715,730844,1.2354642362713076e-08,5411975.999999999,730843.9999999914,0.0,730843.9999999482
22-Dec,9170604,10352284,545251,1923053,6900250,18963439,12812683,0,9717942,6900249.999999998,9170603.999999996,9717942.0,545250.9999999997,9717941.999999974
23-Dec,1602563,2500,0,7200000,16296519,24300000,0,15595959,9516920,16296519.000000004,1602563.000000004,9516919.999999996,7.1804606704972684e-09,9516920.000000007
24-Dec,4205050,6838126,6154574,15135072,6678780,9010539,12501320,0,11641000,6678779.999999997,4205050.000000001,11641000.000000007,6154573.999999996,11641000.000000007
25-Dec,29858948,25177260,3596386,8080251,6049266,12718551,9672354,1324922,7186648,6049266.000000014,29858947.99999999,7186647.999999997,3596386.0000000005,7186648.000000006
26-Dec,0,3166118,26367937,0,8847231,31408,0,0,0,8847230.999999993,1.400491748342605e-09,2.0273358434912235e-09,26367937.0,2.7939677238464355e-08
27-Dec,18602811,5920988,17506090,6081902,0,0,4067294,0,4607673,0.0,18602811.0,4607673.000000005,17506090.0,4607673.000000011
