Sail Date.,QTY.(KGS)
2017-01-01,1110169.0
2017-01-02,6028048.0
2017-01-03,23521654.0
2017-01-04,3546723.0
2017-01-05,2264371.0
2017-01-06,8506858.0
2017-01-07,4204379.0
2017-01-09,13200000.0
2017-01-10,1656315.0
2017-01-11,3470365.0
2017-01-12,7857296.0
2017-01-13,6495406.0
2017-01-15,2676585.0
2017-01-16,1349776.0
2017-01-17,18389666.0
2017-01-18,2901462.0
2017-01-19,7468257.0
2017-01-20,19182277.0
2017-01-23,5038821.0
2017-01-24,9510484.0
2017-01-25,2306041.0
2017-01-26,10280431.0
2017-01-27,8312937.0
2017-01-29,110575.0
2017-01-31,11024715.0
2017-02-01,6807539.0
2017-02-02,4076356.0
2017-02-03,1590026.0
2017-02-05,14960480.0
2017-02-06,630319.0
2017-02-07,6129682.0
2017-02-08,2245169.0
2017-02-09,8959318.0
2017-02-10,6063530.0
2017-02-12,7431576.0
2017-02-13,41653.0
2017-02-14,6837864.0
2017-02-15,3808335.0
2017-02-16,7282450.0
2017-02-17,4836131.0
2017-02-21,7942342.0
2017-02-22,3897443.0
2017-02-23,7582718.0
2017-02-24,5294004.0
2017-02-25,3117536.0
2017-02-27,56828.0
2017-02-28,3030900.0
2017-03-01,2955041.0
2017-03-02,2394100.0
2017-03-03,5794189.0
2017-03-04,77630.0
2017-03-06,6955185.0
2017-03-08,4516087.0
2017-03-09,2524055.0
2017-03-10,40927486.0
2017-03-11,9217913.0
2017-03-13,3190389.0
2017-03-14,2152380.0
2017-03-15,2170675.0
2017-03-16,4140558.0
2017-03-17,4462759.0
2017-03-18,5219371.0
2017-03-19,7875000.0
2017-03-20,23016.0
2017-03-21,6701726.0
2017-03-22,9077472.0
2017-03-23,21005685.0
2017-03-24,6102755.0
2017-03-26,6759812.0
2017-03-28,17005141.0
2017-03-29,6311381.0
2017-03-30,5349280.0
2017-03-31,8852040.0
2017-04-02,118295.0
2017-04-03,10288653.0
2017-04-04,6895760.0
2017-04-05,3450144.0
2017-04-06,1481847.0
2017-04-07,4384319.0
2017-04-09,3839870.0
2017-04-10,3222667.0
2017-04-11,12905610.0
2017-04-12,244591.0
2017-04-13,5899287.0
2017-04-14,1562839.0
2017-04-15,10340.0
2017-04-16,7509354.0
2017-04-17,8024630.0
2017-04-18,7054838.0
2017-04-19,2102867.0
2017-04-20,7133422.0
2017-04-21,6734510.0
2017-04-22,541240.0
2017-04-24,585400.0
2017-04-25,9100113.0
2017-04-27,6110488.0
2017-04-28,11702575.0
2017-04-29,1001349.0
2017-04-30,3068096.0
2017-05-01,7726570.0
2017-05-02,6949290.0
2017-05-03,10458068.0
2017-05-04,29148655.0
2017-05-05,8028760.0
2017-05-09,9542348.0
2017-05-10,15000000.0
2017-05-11,4120873.0
2017-05-12,7909923.0
2017-05-13,121076.0
2017-05-15,24487599.0
2017-05-17,191968.0
2017-05-18,7725644.0
2017-05-19,9080367.0
2017-05-22,3105731.0
2017-05-23,11168358.0
2017-05-24,1614018.0
2017-05-25,11948175.0
