Sail Date.,QTY.(KGS)
2016-01-01,3804829.0
2016-01-02,523685.0
2016-01-03,9020000.0
2016-01-05,15876237.0
2016-01-06,3745391.0
2016-01-07,6943235.0
2016-01-08,7787539.0
2016-01-10,6009000.0
2016-01-11,25612673.0
2016-01-12,3685063.0
2016-01-13,8826001.0
2016-01-14,4647919.0
2016-01-15,4442152.0
2016-01-17,5117121.0
2016-01-18,6721251.0
2016-01-19,8438458.0
2016-01-20,2648757.0
2016-01-21,7634669.0
2016-01-22,5209629.0
2016-01-24,20007000.0
2016-01-25,6264908.0
2016-01-26,6565602.0
2016-01-27,4378475.0
2016-01-28,7447470.0
2016-01-30,6941403.0
2016-02-01,574202.0
2016-02-02,13152221.0
2016-02-03,4087610.0
2016-02-04,8185501.0
2016-02-05,2027852.0
2016-02-08,8856781.0
2016-02-09,14459479.0
2016-02-10,47471103.0
2016-02-11,5952882.0
2016-02-12,9024901.0
2016-02-15,6258292.0
2016-02-16,5781865.0
2016-02-18,7393509.0
2016-02-19,8222778.0
2016-02-23,15248855.0
2016-02-24,2776979.0
2016-02-25,7407849.0
2016-02-26,7615486.0
2016-02-28,14000.0
2016-02-29,7037293.0
2016-03-01,5257480.0
2016-03-02,1957603.0
2016-03-03,4333609.0
2016-03-05,11858551.0
2016-03-07,2873536.0
2016-03-08,17034032.0
2016-03-09,8575718.0
2016-03-10,4835743.0
2016-03-11,6557763.0
2016-03-13,8054474.0
2016-03-14,12714458.0
2016-03-15,2026206.0
2016-03-16,2151988.0
2016-03-17,4548828.0
2016-03-18,9480250.0
2016-03-19,34763.0
2016-03-20,28797.0
2016-03-21,42692.0
2016-03-22,12778308.0
2016-03-23,3467479.0
2016-03-24,1519628.0
2016-03-25,4663239.0
2016-03-28,2060943.0
2016-03-29,12674759.0
2016-03-30,3293968.0
2016-03-31,7338563.0
2016-04-01,8730867.0
2016-04-02,117126.0
2016-04-05,17922268.0
2016-04-06,30877129.0
2016-04-07,13357413.0
2016-04-08,7558075.0
2016-04-09,4310771.0
2016-04-12,14796660.0
2016-04-13,3893012.0
2016-04-14,6601210.0
2016-04-15,2143780.0
2016-04-16,7059950.0
2016-04-18,6969255.0
2016-04-19,3857661.0
2016-04-20,6022618.0
2016-04-21,3970976.0
2016-04-22,2682217.0
2016-04-23,5654586.0
2016-04-25,25000000.0
2016-04-26,18619421.0
2016-04-27,3990259.0
2016-04-28,2401330.0
2016-04-29,9428769.0
2016-04-30,2919108.0
2016-05-02,3104284.0
2016-05-03,13286178.0
2016-05-04,6031815.0
2016-05-05,6212960.0
2016-05-06,8167868.0
2016-05-07,8496000.0
2016-05-08,44000000.0
2016-05-09,996195.0
2016-05-10,18639602.0
2016-05-11,7887640.0
2016-05-12,3310694.0
2016-05-13,34331314.0
2016-05-14,5690868.0
2016-05-15,173718.0
2016-05-17,30675001.0
2016-05-18,1051801.0
2016-05-19,1529763.0
2016-05-20,3322265.0
2016-05-21,3437896.0
2016-05-22,6361492.0
2016-05-24,10421961.0
2016-05-25,11389176.0
2016-05-26,4612617.0
2016-05-27,6782197.0
2016-05-28,9151825.0
2016-05-30,2688470.0
2016-05-31,28399379.0
2016-06-01,16078479.0
2016-06-02,10641236.0
2016-06-03,6672226.0
2016-06-04,192784.0
2016-06-06,6152643.0
2016-06-07,25690555.0
2016-06-08,2429170.0
2016-06-09,4982262.0
2016-06-10,192784.0
2016-06-11,9763568.0
2016-06-12,3595721.0
2016-06-14,18943614.0
2016-06-15,3323966.0
2016-06-17,4322187.0
2016-06-18,11557305.0
2016-06-19,15366.0
2016-06-20,19526204.0
2016-06-21,10099444.0
2016-06-22,6980196.0
2016-06-23,327950.0
2016-06-25,8350291.0
2016-06-26,7323201.0
2016-06-27,4724137.0
2016-06-28,6411233.0
2016-06-30,8560593.0
2016-07-01,11452551.0
2016-07-02,99594.0
2016-07-04,8613660.0
2016-07-05,10191290.0
2016-07-07,1246697.0
2016-07-08,8923320.0
2016-07-09,538600.0
2016-07-10,44396456.0
2016-07-12,15902328.0
2016-07-13,2227927.0
2016-07-14,10404600.0
2016-07-15,11083221.0
2016-07-16,3391312.0
2016-07-17,1724936.0
2016-07-18,8310286.0
2016-07-19,27061681.0
